   1.4000000e-01   5.0000000e-01  -5.6270015e-11   1.1254003e-10  -1.4072146e-19  -1.2379392e-09   2.4758784e-09  -6.1917417e-18  -2.7234663e-08   5.4469325e-08   1.1168472e-01  -9.7215471e-07   2.4423753e-07
   1.5000000e-01   5.0000000e-01  -7.0116589e-11   1.4023318e-10  -2.1849873e-19  -1.5425673e-09   3.0851345e-09  -9.6139513e-18  -3.3936479e-08   6.7872958e-08   1.0758643e-01  -6.1453076e-07   1.6632365e-07
   1.6000000e-01   5.0000000e-01  -8.7370698e-11   1.7474139e-10  -3.3926477e-19  -1.9221572e-09   3.8443143e-09  -1.4927656e-17  -4.2287457e-08   8.4574914e-08   1.0396751e-01  -3.9759838e-07   1.2092480e-07
   1.7000000e-01   5.0000000e-01  -1.0887071e-10   2.1774142e-10  -5.2677936e-19  -2.3951553e-09   4.7903106e-09  -2.3178291e-17  -5.2693416e-08   1.0538683e-07   1.0074348e-01  -2.8404142e-07   9.2241243e-08
   1.8000000e-01   5.0000000e-01  -1.3566126e-10   2.7132251e-10  -8.1793415e-19  -2.9845473e-09   5.9690945e-09  -3.5989099e-17  -6.5660039e-08   1.3132008e-07   9.7850340e-02  -2.0833386e-07   7.3165271e-08
   1.9000000e-01   5.0000000e-01  -1.6904436e-10   3.3808873e-10  -1.2700124e-18  -3.7189749e-09   7.4379497e-09  -5.5880538e-17  -8.1817446e-08   1.6363489e-07   9.5236615e-02  -1.5224639e-07   5.9426672e-08
   2.0000000e-01   5.0000000e-01  -2.1064222e-10   4.2128443e-10  -1.9719572e-18  -4.6341280e-09   9.2682561e-09  -8.6766108e-17  -1.0195082e-07   2.0390163e-07   9.2862045e-02  -1.0784278e-07   4.9401231e-08
   2.1000000e-01   5.0000000e-01  -2.6247644e-10   5.2495288e-10  -3.0618729e-18  -5.7744791e-09   1.1548958e-08  -1.3472238e-16  -1.2703854e-07   2.5407708e-07   9.0693206e-02  -6.4155377e-08   4.1829285e-08
   2.2000000e-01   5.0000000e-01  -3.2706575e-10   6.5413150e-10  -4.7541917e-18  -7.1954440e-09   1.4390888e-08  -2.0918440e-16  -1.5829976e-07   3.1659953e-07   8.8703198e-02  -1.6619642e-08   3.6145888e-08
   2.3000000e-01   5.0000000e-01  -4.0754895e-10   8.1509790e-10  -7.3818665e-18  -8.9660752e-09   1.7932150e-08  -3.2480209e-16  -1.9725365e-07   3.9450730e-07   8.6869201e-02   4.3513225e-08   3.1996436e-08
   2.4000000e-01   5.0000000e-01  -5.0783713e-10   1.0156742e-09  -1.1461874e-17  -1.1172417e-08   2.2344835e-08  -5.0432247e-16  -2.4579317e-07   4.9158634e-07   8.5172370e-02   1.1531748e-07   2.9087731e-08
   2.5000000e-01   5.0000000e-01  -6.3280402e-10   1.2656080e-09  -1.7796934e-17  -1.3921689e-08   2.7843378e-08  -7.8306512e-16  -3.0627714e-07   6.1255429e-07   8.3596719e-02   2.0167551e-07   2.7270449e-08
   2.6000000e-01   5.0000000e-01  -7.8852244e-10   1.5770449e-09  -2.7633431e-17  -1.7347493e-08   3.4694986e-08  -1.2158709e-15  -3.8164481e-07   7.6328963e-07   8.2128908e-02   2.9276058e-07   2.6346346e-08
   2.7000000e-01   5.0000000e-01  -9.8255941e-10   1.9651188e-09  -4.2906624e-17  -2.1616307e-08   4.3232614e-08  -1.8878913e-15  -4.7555870e-07   9.5111741e-07   8.0757537e-02   3.9802211e-07   2.6221112e-08
   2.8000000e-01   5.0000000e-01  -1.2243444e-09   2.4486888e-09  -6.6621422e-17  -2.6935577e-08   5.3871152e-08  -2.9313423e-15  -5.9258260e-07   1.1851652e-06   7.9472845e-02   5.1424292e-07   2.6941533e-08
   2.9000000e-01   5.0000000e-01  -1.5256271e-09   3.0512541e-09  -1.0344356e-16  -3.3563794e-08   6.7127587e-08  -4.5515162e-15  -7.3840333e-07   1.4768067e-06   7.8266307e-02   6.6328903e-07   2.8635940e-08
   3.0000000e-01   5.0000000e-01  -1.9010485e-09   3.8020970e-09  -1.6061756e-16  -4.1823060e-08   8.3646121e-08  -7.0671715e-15  -9.2010714e-07   1.8402142e-06   7.7130535e-02   8.4534596e-07   3.1617554e-08
   3.1000000e-01   5.0000000e-01  -2.3688521e-09   4.7377044e-09  -2.4939202e-16  -5.2114740e-08   1.0422948e-07  -1.0973247e-14  -1.1465240e-06   2.2930479e-06   7.6059051e-02   1.0786411e-06   3.6078798e-08
   3.2000000e-01   5.0000000e-01  -2.9517712e-09   5.9035424e-09  -3.8723273e-16  -6.4938960e-08   1.2987792e-07  -1.7038236e-14  -1.4286567e-06   2.8573134e-06   7.5046191e-02   1.3610804e-06   4.2330351e-08
   3.3000000e-01   5.0000000e-01  -3.6781334e-09   7.3562667e-09  -6.0125900e-16  -8.0918921e-08   1.6183784e-07  -2.6455388e-14  -1.7802155e-06   3.5604311e-06   7.4086963e-02   1.7086345e-06   5.0596226e-08
   3.4000000e-01   5.0000000e-01  -4.5832364e-09   9.1664728e-09  -9.3357909e-16  -1.0083118e-07   2.0166235e-07  -4.1077464e-14  -2.2182847e-06   4.4365695e-06   7.3176943e-02   2.1310060e-06   6.1262318e-08
   3.5000000e-01   5.0000000e-01  -5.7110639e-09   1.1422128e-08  -1.4495747e-15  -1.2564337e-07   2.5128673e-07  -6.3781257e-14  -2.7641523e-06   5.5283046e-06   7.2312302e-02   2.6538156e-06   7.4772036e-08
   3.6000000e-01   5.0000000e-01  -7.1164232e-09   1.4232846e-08  -2.2507646e-15  -1.5656125e-07   3.1312250e-07  -9.9033584e-14  -3.4443448e-06   6.8886896e-06   7.1489590e-02   3.3041201e-06   9.1768050e-08
   3.7000000e-01   5.0000000e-01  -8.8676087e-09   1.7735217e-08  -3.4947774e-15  -1.9508729e-07   3.9017459e-07  -1.5377009e-13  -4.2919163e-06   8.5838325e-06   7.0705843e-02   4.1187398e-06   1.1301894e-07
   3.8000000e-01   5.0000000e-01  -1.1049720e-08   2.2099439e-08  -5.4263642e-15  -2.4309368e-07   4.8618736e-07  -2.3875981e-13  -5.3480544e-06   1.0696109e-05   6.9958240e-02   5.1413248e-06   1.3956862e-07
   3.9000000e-01   5.0000000e-01  -1.3768796e-08   2.7537592e-08  -8.4255509e-15  -3.0291329e-07   6.0582657e-07  -3.7072382e-13  -6.6640822e-06   1.3328165e-05   6.9244299e-02   6.4249001e-06   1.7268248e-07
   4.0000000e-01   5.0000000e-01  -1.7156974e-08   3.4313946e-08  -1.3082406e-14  -3.7745306e-07   7.5490611e-07  -5.7562506e-13  -8.3039517e-06   1.6607903e-05   6.8561639e-02   8.0357250e-06   2.1399009e-07
   4.1000000e-01   5.0000000e-01  -2.1378900e-08   4.2757800e-08  -2.0313133e-14  -4.7033526e-07   9.4067051e-07  -8.9377624e-13  -1.0347351e-05   2.0694703e-05   6.7908143e-02   1.0053424e-05   2.6549324e-07
   4.2000000e-01   5.0000000e-01  -2.6639742e-08   5.3279484e-08  -3.1540320e-14  -5.8607348e-07   1.1721470e-06  -1.3877710e-12  -1.2893578e-05   2.5787158e-05   6.7281864e-02   1.2577251e-05   3.2966049e-07
   4.3000000e-01   5.0000000e-01  -3.3195151e-08   6.6390302e-08  -4.8972829e-14  -7.3029199e-07   1.4605840e-06  -2.1547986e-12  -1.6066365e-05   3.2132731e-05   6.6681043e-02   1.5723307e-05   4.0966460e-07
   4.4000000e-01   5.0000000e-01  -4.1363687e-08   8.2727374e-08  -7.6040364e-14  -9.0999906e-07   1.8199981e-06  -3.3457645e-12  -2.0019888e-05   4.0039777e-05   6.6104107e-02   1.9633183e-05   5.0945446e-07
   4.5000000e-01   5.0000000e-01  -5.1542299e-08   1.0308460e-07  -1.1806823e-13  -1.1339274e-06   2.2678547e-06  -5.1949795e-12  -2.4946262e-05   4.9892523e-05   6.5549625e-02   2.4490989e-05   6.3385275e-07
   4.6000000e-01   5.0000000e-01  -6.4225615e-08   1.2845123e-07  -1.8332500e-13  -1.4129586e-06   2.8259171e-06  -8.0662568e-12  -3.1084870e-05   6.2169740e-05   6.5016310e-02   3.0517596e-05   7.8897072e-07
   4.7000000e-01   5.0000000e-01  -8.0029975e-08   1.6005995e-07  -2.8464929e-13  -1.7606518e-06   3.5213035e-06  -1.2524486e-11  -3.8733999e-05   7.7467998e-05   6.4502990e-02   3.8035267e-05   9.8276662e-07
   4.8000000e-01   5.0000000e-01  -9.9723383e-08   1.9944676e-07  -4.4197557e-13  -2.1939024e-06   4.3878049e-06  -1.9446764e-11  -4.8265326e-05   9.6530653e-05   6.4008533e-02   4.7377173e-05   1.2254588e-06
   4.9000000e-01   5.0000000e-01  -1.2426282e-07   2.4852564e-07  -6.8625586e-13  -2.7337634e-06   5.4675268e-06  -3.0194946e-11  -6.0141977e-05   1.2028396e-04   6.3531907e-02   5.9035105e-05   1.5247378e-06
   5.0000000e-01   5.0000000e-01  -1.5484075e-07   3.0968150e-07  -1.0655490e-12  -3.4064676e-06   6.8129352e-06  -4.6883554e-11  -7.4941017e-05   1.4988204e-04   6.3072081e-02   7.3551631e-05   1.8977627e-06
   5.1000000e-01   5.0000000e-01  -1.9294305e-07   3.8588610e-07  -1.6544752e-12  -4.2447023e-06   8.4894046e-06  -7.2795742e-11  -9.3381478e-05   1.8676295e-04   6.2628159e-02   9.1622560e-05   2.3512628e-06
   5.2000000e-01   5.0000000e-01  -2.4042122e-07   4.8084244e-07  -2.5688953e-12  -5.2891972e-06   1.0578394e-05  -1.1302914e-10  -1.1635928e-04   2.3271855e-04   6.2199278e-02   1.1423190e-04   2.9209797e-06
   5.3000000e-01   5.0000000e-01  -2.9958232e-07   5.9916464e-07  -3.9887031e-12  -6.5907030e-06   1.3181406e-05  -1.7549858e-10  -1.4499071e-04   2.8998142e-04   6.1784697e-02   1.4235197e-04   3.6231196e-06
   5.4000000e-01   5.0000000e-01  -3.7330105e-07   7.4660210e-07  -6.1932123e-12  -8.2124553e-06   1.6424910e-05  -2.7249290e-10  -1.8066663e-04   3.6133327e-04   6.1383719e-02   1.7761103e-04   4.5156019e-06
   5.5000000e-01   5.0000000e-01  -4.6515941e-07   9.3031882e-07  -9.6160989e-12  -1.0233247e-05   2.0466493e-05  -4.2309202e-10  -2.2511996e-04   4.5023992e-04   6.0995708e-02   2.2142121e-04   5.6271478e-06
   5.6000000e-01   5.0000000e-01  -5.7962069e-07   1.1592414e-06  -1.4930703e-11  -1.2751251e-05   2.5502501e-05  -6.5691931e-10  -2.8050972e-04   5.6101943e-04   6.0619759e-02   2.7361480e-04   7.5223945e-06
   5.7000000e-01   5.0000000e-01  -7.2224622e-07   1.4444925e-06  -2.3182460e-11  -1.5888789e-05   3.1777577e-05  -1.0199671e-09  -3.4952572e-04   6.9905143e-04   6.0254406e-02   3.3266244e-04   1.1620065e-05
   5.8000000e-01   5.0000000e-01  -8.9996544e-07   1.7999309e-06  -3.5994512e-11  -1.9798265e-05   3.9596529e-05  -1.5836402e-09  -4.3551892e-04   8.7103783e-04   5.9898615e-02   4.0907819e-04   1.8568588e-05
   5.9000000e-01   5.0000000e-01  -1.1214124e-06   2.2428248e-06  -5.5886884e-11  -2.4669559e-05   4.9339117e-05  -2.4587940e-09  -5.4266368e-04   1.0853273e-03   5.9550817e-02   5.0548722e-04   3.0066711e-05
   6.0000000e-01   5.0000000e-01  -1.3973448e-06   2.7946896e-06  -8.6771995e-11  -3.0739234e-05   6.1478470e-05  -3.8175250e-09  -6.7615973e-04   1.3523194e-03   5.9212338e-02   6.5637803e-04   4.3130686e-05
   6.1000000e-01   5.0000000e-01  -1.7411660e-06   3.4823322e-06  -1.3472381e-10  -3.8302003e-05   7.6604007e-05  -5.9269913e-09  -8.4248349e-04   1.6849670e-03   5.8883125e-02   8.5200650e-04   5.7886235e-05
   6.2000000e-01   5.0000000e-01  -2.1695756e-06   4.3391513e-06  -2.0917176e-10  -4.7724997e-05   9.5449995e-05  -9.2019004e-09  -1.0497006e-03   2.0994012e-03   5.8566124e-02   1.1224235e-03   6.9392059e-05
   6.3000000e-01   5.0000000e-01  -2.7033788e-06   5.4067576e-06  -3.2475373e-10  -5.9465534e-05   1.1893107e-04  -1.4285958e-08  -1.3078547e-03   2.6157094e-03   5.8260303e-02   1.4304323e-03   8.0001868e-05
   6.4000000e-01   5.0000000e-01  -3.3684947e-06   6.7369895e-06  -5.0419180e-10  -7.4093224e-05   1.4818645e-04  -2.2178238e-08  -1.6294500e-03   3.2589000e-03   5.7966230e-02   1.7996465e-03   8.8631642e-05
   6.5000000e-01   5.0000000e-01  -4.1972125e-06   8.3944251e-06  -7.8275455e-10  -9.2317467e-05   1.8463494e-04  -3.4429206e-08  -2.0300514e-03   4.0601028e-03   5.7681380e-02   2.2155248e-03   9.9458714e-05
   6.6000000e-01   5.0000000e-01  -5.2297533e-06   1.0459507e-05  -1.2151804e-09  -1.1502165e-04   2.3004330e-04  -5.3444735e-08  -2.5290280e-03   5.0580561e-03   5.7405082e-02   2.7199541e-03   1.1313381e-04
   6.7000000e-01   5.0000000e-01  -6.5162150e-06   1.3032430e-05  -1.8864165e-09  -1.4330562e-04   2.8661124e-04  -8.2957452e-08  -3.1504756e-03   6.3009512e-03   5.7136016e-02   3.3366454e-03   1.3119878e-04
   6.8000000e-01   5.0000000e-01  -8.1189916e-06   1.6237983e-05  -2.9282733e-09  -1.7853847e-04   3.5707694e-04  -1.2875725e-07  -3.9243571e-03   7.8487142e-03   5.6874050e-02   4.1074091e-03   1.5371259e-04
   6.9000000e-01   5.0000000e-01  -1.0115781e-05   2.0231562e-05  -4.5452443e-09  -2.2242401e-04   4.4484802e-04  -1.9982294e-07  -4.8879129e-03   9.7758259e-03   5.6618826e-02   5.0700086e-03   1.8078918e-04
   7.0000000e-01   5.0000000e-01  -1.2603323e-05   2.5206645e-05  -7.0545201e-09  -2.7708193e-04   5.5416385e-04  -3.1007443e-07  -6.0873987e-03   1.2174798e-02   5.6370262e-02   6.2666459e-03   2.1335090e-04
   7.1000000e-01   5.0000000e-01  -1.5702043e-05   3.1404086e-05  -1.0947972e-08  -3.4514825e-04   6.9029650e-04  -4.8108352e-07  -7.5802220e-03   1.5160444e-02   5.6128030e-02   7.7550417e-03   2.5259098e-04
   7.2000000e-01   5.0000000e-01  -1.9561816e-05   3.9123633e-05  -1.6988107e-08  -4.2989954e-04   8.5979907e-04  -7.4626443e-07  -9.4375604e-03   1.8875121e-02   5.5892053e-02   9.6024453e-03   3.0044708e-04
   7.3000000e-01   5.0000000e-01  -2.4369109e-05   4.8738219e-05  -2.6356516e-08  -5.3540601e-04   1.0708120e-03  -1.1573443e-06  -1.1747555e-02   2.3495111e-02   5.5662038e-02   1.1896621e-02   3.5919063e-04
   7.4000000e-01   5.0000000e-01  -3.0355827e-05   6.0711655e-05  -4.0883304e-08  -6.6671994e-04   1.3334399e-03  -1.7943406e-06  -1.4619184e-02   2.9238368e-02   5.5437889e-02   1.4742690e-02   4.3147975e-04
   7.5000000e-01   5.0000000e-01  -3.7810252e-05   7.5620504e-05  -6.3401298e-08  -8.3010663e-04   1.6602132e-03  -2.7809206e-06  -1.8186924e-02   3.6373848e-02   5.5219441e-02   1.8270952e-02   5.2049185e-04
   7.6000000e-01   5.0000000e-01  -4.7090534e-05   9.4181068e-05  -9.8292114e-08  -1.0333264e-03   2.0666529e-03  -4.3079926e-06  -2.2616313e-02   4.5232627e-02   5.5006684e-02   2.2643934e-02   6.2995383e-04
   7.7000000e-01   5.0000000e-01  -5.8641301e-05   1.1728260e-04  -1.5232651e-07  -1.2859773e-03   2.5719544e-03  -6.6698480e-06  -2.8110501e-02   5.6221002e-02   5.4796396e-02   2.8080796e-02   7.6754410e-04
   7.8000000e-01   4.9999999e-01  -7.3014040e-05   1.4602808e-04  -2.3595482e-07  -1.5999076e-03   3.1998152e-03  -1.0319342e-05  -3.4917822e-02   6.9835646e-02   5.4576142e-02   3.4894400e-02   9.4574365e-04
   7.9000000e-01   4.9999999e-01  -9.0891992e-05   1.8178399e-04  -3.6528299e-07  -1.9897108e-03   3.9794216e-03  -1.5951790e-05  -4.3340369e-02   8.6680742e-02   5.4329880e-02   4.3427421e-02   1.1669454e-03
   8.0000000e-01   4.9999999e-01  -1.1312046e-04   2.2624092e-04  -5.6508830e-07  -2.4733083e-03   4.9466167e-03  -2.4631846e-05  -5.3743345e-02   1.0748670e-01   5.4038419e-02   5.4139744e-02   1.4327398e-03
   8.1000000e-01   4.9999998e-01  -1.4074338e-04   2.8148676e-04  -8.7340193e-07  -3.0726300e-03   6.1452601e-03  -3.7984115e-05  -6.6564748e-02   1.3312952e-01   5.3711182e-02   6.7329271e-02   1.7101786e-03
   8.2000000e-01   4.9999997e-01  -1.7504722e-04   3.5009445e-04  -1.3484353e-06  -3.8143880e-03   7.6287763e-03  -5.8477116e-05  -8.2324538e-02   1.6464911e-01   5.3379473e-02   8.3456044e-02   1.9965963e-03
   8.3000000e-01   4.9999995e-01  -2.1761304e-04   4.3522609e-04  -2.0789788e-06  -4.7309354e-03   9.4618716e-03  -8.9841807e-05  -1.0163182e-01   2.0326371e-01   5.3113591e-02   1.0277404e-01   2.2783629e-03
   8.4000000e-01   4.9999993e-01  -2.7037740e-04   5.4075484e-04  -3.1998835e-06  -5.8611767e-03   1.1722355e-02  -1.3768012e-04  -1.2518777e-01   2.5037566e-01   5.2976513e-02   1.2589599e-01   2.6133036e-03
   8.5000000e-01   4.9999989e-01  -3.3570250e-04   6.7140505e-04  -4.9148675e-06  -7.2514730e-03   1.4502949e-02  -2.1033445e-04  -1.5378077e-01   3.0756177e-01   5.3014412e-02   1.5341460e-01   3.0459684e-03
   8.6000000e-01   4.9999983e-01  -4.1645479e-04   8.3290966e-04  -7.5296674e-06  -8.9564386e-03   1.7912884e-02  -3.2010196e-04  -1.8826893e-01   3.7653828e-01   5.3223239e-02   1.8621562e-01   3.6373577e-03
   8.7000000e-01   4.9999973e-01  -5.1609052e-04   1.0321812e-03  -1.1499423e-05  -1.1039475e-02   2.2078963e-02  -4.8488061e-04  -2.2954338e-01   4.5908753e-01   5.3570810e-02   2.2501043e-01   4.4071846e-03
   8.8000000e-01   4.9999959e-01  -6.3874437e-04   1.2774891e-03  -1.7494971e-05  -1.3572809e-02   2.7145640e-02  -7.3031112e-04  -2.7846436e-01   5.5693015e-01   5.4023897e-02   2.7039876e-01   5.3599535e-03
   8.9000000e-01   4.9999937e-01  -7.8931457e-04   1.5786298e-03  -2.6493056e-05  -1.6636713e-02   3.3273468e-02  -1.0924095e-03  -3.3576145e-01   6.7152556e-01   5.4578064e-02   3.2379647e-01   6.4724679e-03
   9.0000000e-01   4.9999904e-01  -9.7353470e-04   1.9470707e-03  -3.9894768e-05  -2.0317529e-02   4.0635138e-02  -1.6205341e-03  -4.0189076e-01   8.0378637e-01   5.5250212e-02   3.8519615e-01   7.7024372e-03
   9.1000000e-01   4.9999856e-01  -1.1980177e-03   2.3960379e-03  -5.9673720e-05  -2.4704027e-02   4.9408199e-02  -2.3802690e-03  -4.7684680e-01   9.5370239e-01   5.6070343e-02   4.5725049e-01   8.9495621e-03
   9.2000000e-01   4.9999782e-01  -1.4702537e-03   2.9405117e-03  -8.8549457e-05  -2.9881685e-02   5.9763635e-02  -3.4554131e-03  -5.5993790e-01   1.1198915e+00   5.7043857e-02   5.3638656e-01   1.0109064e-02
   9.3000000e-01   4.9999673e-01  -1.7985382e-03   3.5970844e-03  -1.3017112e-04  -3.5924651e-02   7.1849777e-02  -4.9477853e-03  -6.4955109e-01   1.2991298e+00   5.8181711e-02   6.2478248e-01   1.1008446e-02
   9.4000000e-01   4.9999515e-01  -2.1918100e-03   4.3836343e-03  -1.8928123e-04  -4.2885481e-02   8.5771805e-02  -6.9731443e-03  -7.4295576e-01   1.4859590e+00   5.9514672e-02   7.1447234e-01   1.1559345e-02
   9.5000000e-01   4.9999287e-01  -2.6593766e-03   5.3187787e-03  -2.7181182e-04  -5.0783417e-02   1.0156830e-01  -9.6514650e-03  -8.3621829e-01   1.6725165e+00   6.1093277e-02   8.0761025e-01   1.1564710e-02
   9.6000000e-01   4.9998962e-01  -3.2105221e-03   6.4210894e-03  -3.8485016e-04  -5.9592698e-02   1.1918790e-01  -1.3090535e-02  -9.2431076e-01   1.8487529e+00   6.3037319e-02   8.9619181e-01   1.0978305e-02
   9.7000000e-01   4.9998505e-01  -3.8540079e-03   7.7080938e-03  -5.3640927e-04  -6.9233233e-02   1.3847065e-01  -1.7363642e-02  -1.0014799e+00   2.0031700e+00   6.5362873e-02   9.8167845e-01   9.5281315e-03
   9.8000000e-01   4.9997874e-01  -4.5975017e-03   9.1951353e-03  -7.3495915e-04  -7.9566342e-02   1.5913951e-01  -2.2484882e-02  -1.0618876e+00   2.1241016e+00   6.8137374e-02   1.0572244e+00   7.2076815e-03
   9.9000000e-01   4.9997017e-01  -5.4470014e-03   1.0894222e-02  -9.8872487e-04  -9.0397962e-02   1.8080680e-01  -2.8388472e-02  -1.1004425e+00   2.2013767e+00   7.1236161e-02   1.1214348e+00   3.7531964e-03
   1.0000000e+00   4.9995875e-01  -6.4063333e-03   1.2813022e-02  -1.3048299e-03  -1.0149045e-01   2.0299776e-01  -3.4919712e-02  -1.1136515e+00   2.2280195e+00   7.4623704e-02   1.1693677e+00  -6.7941230e-04
   1.0100000e+00   4.9994384e-01  -7.4768075e-03   1.4954180e-02  -1.6884335e-03  -1.1258205e-01   2.2518953e-01  -4.1843463e-02  -1.1002614e+00   2.2015337e+00   7.8135918e-02   1.1997030e+00  -6.1596779e-03
   1.0200000e+00   4.9992475e-01  -8.6570955e-03   1.7315066e-02  -2.1420466e-03  -1.2341086e-01   2.4685905e-01  -4.8870989e-02  -1.0615024e+00   2.1243851e+00   8.1702809e-02   1.2107570e+00  -1.2352157e-02
   1.0300000e+00   4.9990077e-01  -9.9433508e-03   1.9888027e-02  -2.6651870e-03  -1.3373894e-01   2.6753117e-01  -5.5699576e-02  -1.0008512e+00   2.0035288e+00   8.5214408e-02   1.2049877e+00  -1.9157738e-02
   1.0400000e+00   4.9987123e-01  -1.1329551e-02   2.2661059e-02  -3.2544529e-03  -1.4337178e-01   2.8681766e-01  -6.2054689e-02  -9.2339245e-01   1.8491301e+00   8.8560354e-02   1.1843498e+00  -2.6245771e-02
   1.0500000e+00   4.9983548e-01  -1.2807998e-02   2.5618823e-02  -3.9039851e-03  -1.5217024e-01   3.0444091e-01  -6.7723840e-02  -8.3496730e-01   1.6728635e+00   9.1707737e-02   1.1553127e+00  -3.3460862e-02
   1.0600000e+00   4.9979297e-01  -1.4369900e-02   2.8743787e-02  -4.6061940e-03  -1.6005386e-01   3.2024058e-01  -7.2575066e-02  -7.4133867e-01   1.4862435e+00   9.4555070e-02   1.1210604e+00  -4.0540281e-02
   1.0700000e+00   4.9974321e-01  -1.6005934e-02   3.2017374e-02  -5.3525861e-03  -1.6699660e-01   3.3416508e-01  -7.6558559e-02  -6.4754670e-01   1.2993378e+00   9.7192423e-02   1.0871499e+00  -4.7254151e-02
   1.0800000e+00   4.9968580e-01  -1.7706755e-02   3.5420959e-02  -6.1345358e-03  -1.7301754e-01   3.4625292e-01  -7.9694959e-02  -5.5753643e-01   1.1200241e+00   9.9545834e-02   1.0537100e+00  -5.3422690e-02
   1.0900000e+00   4.9962043e-01  -1.9463385e-02   3.8936656e-02  -6.9438982e-03  -1.7816920e-01   3.5660935e-01  -8.2056250e-02  -4.7404730e-01   9.5376986e-01   1.0175208e-01   1.0227342e+00  -5.8875941e-02
   1.1000000e+00   4.9954685e-01  -2.1267488e-02   4.2547867e-02  -7.7734178e-03  -1.8252573e-01   3.6538282e-01  -8.3745061e-02  -3.9869803e-01   8.0380343e-01   1.0371622e-01   9.9307079e-01  -6.3628504e-02
   1.1100000e+00   4.9946492e-01  -2.3111534e-02   4.6239605e-02  -8.6169417e-03  -1.8617268e-01   3.7274447e-01  -8.4876508e-02  -3.3218337e-01   6.7150731e-01   1.0563894e-01   9.6758179e-01  -6.7681303e-02
   1.1200000e+00   4.9937449e-01  -2.4988872e-02   4.9998643e-02  -9.4694711e-03  -1.8919891e-01   3.7887199e-01  -8.5564569e-02  -2.7450984e-01   5.5688980e-01   1.0748163e-01   9.4640891e-01  -7.1139081e-02
