.005973202999931088	-.005999979715850449	.9999898579321637	1	.03750664262727178	-51.320024293538836	.29908378085505966	21.706938922823504
.011946405999862176	-.011999837727298684	.9999594319343775	1	.03574194608168979	-1.6925977135300523	.012284609187883218	.025856775693743585
.017919608999793266	-.017999452332410112	.9999087226238069	1	.033628269377233296	-2.4456428288603247	.03691842878460203	.5632526011413778
.023892811999724352	-.0239987018341884	.9998377310290462	1	.031341515175659834	-2.8267585934787913	.061677871788856725	.8311054091335761
.029866014999655438	-.029997464543042706	.9997464585900985	1	.029042828236198352	-2.8566390973809583	.08041547909588483	.8220832474092458
.035839217999586524	-.03599561877925668	.9996349071583465	1	.026736889842378556	-2.8804488640501735	.09923382552615626	.8144217042210025
.04181242099951761	-.04199304287545542	.9995030789965144	1	.024439573690353822	-2.874481377543526	.11702301023405184	.7945652131364155
.0477856239994487	-.04798961517907516	.9993509767786226	1	.02216243884100676	-2.845596393196791	.1335743120715017	.7629906993317536
.05375882699937978	-.053985214054829714	.9991786035899332	1	.019906201353074564	-2.81521299060557	.1496343040619759	.7325327216766523
.05973202999931087	-.05997971788717837	.9989859629268871	1	.017667654171495257	-2.7904481914904378	.1656064887595821	.7062890302099946
.06570523299924196	-.06597300508279147	.9987730586970339	1	.015441806939021108	-2.774459618958828	.18180396942707402	.6852223084058573
.07167843599917305	-.07196495407301876	.9985398952189518	1	.01322325202114083	-2.7682422828923134	.19845956001394205	.6695634912614645
.07765163899910414	-.07795544331635422	.9982864772221605	1	.011007452391015545	-2.770632830785523	.2156608808806477	.6587300177857109
.08362484199903523	-.08394435130090074	.9980128098470249	1	.008791534596275505	-2.7789654998808753	.2333405989918523	.6515406843720188
.08959804499896633	-.08993155654683652	.9977188986446511	1	.006574635765166777	-2.789659647299686	.2512842734864412	.6463551569956842
.09557124799889742	-.09591693760887803	.997404749576774	1	.0043579058128326836	-2.7987256523847983	.2691515946965263	.6411532854927721
.10154445099882851	-.10190037307874406	.997070369015636	1	.002143860403492039	-2.8030575379207785	.2865963433072036	.6340904230358055
.10751765399875961	-.10788174158761714	.9967157637438574	1	-6521025859578386e-20	-2.8025689137549086	.3035244231956477	.6247463343506988
.1134908569986907	-.11386092180860728	.9963409409542999	1	-.0022688722163161684	-2.800621213663023	.3202339668636726	.6146646215694959
.1194640599986218	-.1198377924592119	.9959459082499198	1	-.004468588940885	-2.8009489439410404	.33714926467181106	.6057952348697007
.12543726299855287	-.12581223230377528	.995530673643614	1	-.006666418338519026	-2.8048321528876254	.35447449334798314	.5988227740549144
