   1.2931034e-02   2.2461002e-01   3.6898796e-02   6.8955606e-02   3.6628195e-02   6.9099726e-02   8.6773444e-02
   2.5862069e-02   2.3641461e-01  -4.6274715e-02  -8.4596611e-03  -4.6239415e-02  -8.6505279e-03  -2.2350723e-02
   3.8793103e-02   2.4883266e-01   8.9117800e-02   4.7030213e-02   8.8912711e-02   4.7416803e-02   5.2371664e-02
   5.1724138e-02   2.6189591e-01  -1.9673092e-02  -2.4885190e-02  -1.9559138e-02  -2.4974855e-02   5.0939495e-03
   6.4655172e-02   2.7563691e-01   1.6060504e-01   1.0093399e-01   1.6011762e-01   1.0170545e-01   1.0046680e-01
   7.7586207e-02   2.9008999e-01  -6.3052276e-02  -5.8704251e-02  -6.2754248e-02  -5.9022733e-02  -2.2722671e-02
   9.0517241e-02   3.0529113e-01   8.2084166e-02   7.9029422e-02   8.1661907e-02   7.9465670e-02   5.3371873e-02
   1.0344828e-01   3.2127800e-01  -6.4727998e-02  -4.0722056e-02  -6.4498638e-02  -4.1084367e-02  -2.6184252e-02
   1.1637931e-01   3.3809007e-01   1.2653620e-01   7.4581712e-02   1.2609390e-01   7.5327072e-02   9.4603147e-02
   1.2931034e-01   3.5576865e-01   3.0815891e-03  -3.0693085e-02   3.2721121e-03  -3.0673358e-02   2.8356978e-02
   1.4224138e-01   3.7435698e-01   7.9820219e-02   6.1373438e-02   7.9417519e-02   6.1893651e-02   6.4247791e-02
   1.5517241e-01   3.9390035e-01  -3.3578200e-02  -1.0546268e-02  -3.3504903e-02  -1.0776863e-02  -1.8285822e-03
   1.6810345e-01   4.1444612e-01   4.4011363e-02   2.1299974e-02   4.3856141e-02   2.1617768e-02   4.4884340e-02
   1.8103448e-01   4.3604382e-01   5.5960407e-03   1.1423200e-02   5.5089444e-03   1.1465457e-02   3.3770329e-02
   1.9396552e-01   4.5874520e-01   7.1466418e-02   3.4594458e-02   7.1187145e-02   3.5165547e-02   6.6822719e-02
   2.0689655e-01   4.8260437e-01  -2.9709839e-02  -2.9850758e-03  -2.9683642e-02  -3.2352140e-03   1.3072874e-02
   2.1982759e-01   5.0767785e-01   4.8813738e-02   3.5569727e-02   4.8496655e-02   3.6000846e-02   5.5755935e-02
   2.3275862e-01   5.3402465e-01  -4.4470774e-02  -3.7968341e-03  -4.4433455e-02  -4.2111526e-03   5.4598594e-03
   2.4568966e-01   5.6170639e-01   1.3776315e-02   2.1263039e-02   1.3567201e-02   2.1397073e-02   3.5549373e-02
   2.5862069e-01   5.9078730e-01   1.7804836e-02   1.7978587e-02   1.7618512e-02   1.8161217e-02   5.5891924e-02
   2.7155172e-01   6.2133438e-01   3.5547309e-02   2.3277054e-02   3.5292800e-02   2.3661165e-02   6.0627709e-02
   2.8448276e-01   6.5341743e-01  -2.3323659e-02  -1.4344858e-03  -2.3305784e-02  -1.7003764e-03   2.7137008e-02
   2.9741379e-01   6.8710922e-01   7.9325290e-03   3.3961562e-02   7.5246905e-03   3.4054247e-02   4.8749163e-02
   3.1034483e-01   7.2248544e-01  -2.9383302e-02  -3.9119456e-03  -2.9331638e-02  -4.2821409e-03   2.6947516e-02
   3.2327586e-01   7.5962485e-01   8.8261728e-03   1.9346333e-02   8.5689118e-03   1.9461647e-02   5.5822458e-02
   3.3620690e-01   7.9860933e-01  -2.9707567e-03   2.4377245e-02  -3.3102360e-03   2.4333471e-02   5.6355995e-02
   3.4913793e-01   8.3952398e-01  -1.7226981e-02   8.7148950e-03  -1.7352822e-02   8.4615509e-03   4.1659908e-02
   3.6206897e-01   8.8245716e-01  -3.8385718e-02   1.0608348e-02  -3.8544546e-02   1.0015905e-02   3.4988168e-02
   3.7500000e-01   9.2750054e-01  -3.0664426e-02   1.7776469e-02  -3.0948160e-02   1.7277767e-02   4.1305297e-02
   3.8793103e-01   9.7474917e-01  -4.2006541e-02   7.3007316e-03  -4.2124661e-02   6.5850699e-03   3.6822571e-02
   4.0086207e-01   1.0243014e+00  -1.1692361e-02   1.9157027e-02  -1.2032953e-02   1.8944947e-02   6.3992134e-02
