   3.8000000e-01   0.0000000e+00   1.0000000e-02   1.3800000e-02   5.1000000e-03   5.0000000e-03   1.4600000e-02   3.3000000e-03
   3.9000000e-01   0.0000000e+00   9.9000000e-03   1.0500000e-02   6.1000000e-03   5.0000000e-03   8.8000000e-03   4.9000000e-03
   4.0000000e-01   0.0000000e+00   9.7000000e-03   1.1500000e-02   4.7000000e-03   5.0000000e-03   1.0500000e-02   5.3000000e-03
   4.1000000e-01   0.0000000e+00   9.7000000e-03   8.7000000e-03   4.6000000e-03   4.9000000e-03   1.4200000e-02   4.5000000e-03
   4.2000000e-01   0.0000000e+00   9.7000000e-03   8.6000000e-03   5.1000000e-03   4.6000000e-03   1.1800000e-02   4.3000000e-03
   4.3000000e-01   0.0000000e+00   9.7000000e-03   1.0200000e-02   4.8000000e-03   4.6000000e-03   9.1000000e-03   4.3000000e-03
   4.4000000e-01   0.0000000e+00   9.8000000e-03   9.5000000e-03   5.3000000e-03   4.8000000e-03   1.3200000e-02   3.8000000e-03
   4.5000000e-01   0.0000000e+00   9.6000000e-03   1.3400000e-02   4.7000000e-03   5.2000000e-03   9.1000000e-03   5.0000000e-03
   4.6000000e-01   0.0000000e+00   9.7000000e-03   1.2400000e-02   5.3000000e-03   4.5000000e-03   1.0500000e-02   5.9000000e-03
   4.7000000e-01   0.0000000e+00   9.9000000e-03   1.2000000e-02   5.5000000e-03   4.2000000e-03   1.2100000e-02   5.2000000e-03
   4.8000000e-01   0.0000000e+00   9.9000000e-03   1.2300000e-02   4.8000000e-03   4.9000000e-03   1.2800000e-02   3.3000000e-03
   4.9000000e-01   0.0000000e+00   9.9000000e-03   9.9000000e-03   5.2000000e-03   5.4000000e-03   9.3000000e-03   3.5000000e-03
   5.0000000e-01   0.0000000e+00   9.9000000e-03   1.0500000e-02   4.5000000e-03   5.3000000e-03   9.8000000e-03   4.9000000e-03
   5.1000000e-01   0.0000000e+00   1.0000000e-02   9.8000000e-03   5.0000000e-03   4.8000000e-03   1.4900000e-02   5.5000000e-03
   5.2000000e-01   0.0000000e+00   1.0100000e-02   1.0500000e-02   5.5000000e-03   4.5000000e-03   1.2100000e-02   4.3000000e-03
   5.3000000e-01   0.0000000e+00   1.0300000e-02   1.1500000e-02   5.0000000e-03   4.9000000e-03   1.2600000e-02   5.1000000e-03
   5.4000000e-01   0.0000000e+00   1.0200000e-02   1.1500000e-02   5.3000000e-03   5.2000000e-03   8.8000000e-03   4.0000000e-03
   5.5000000e-01   0.0000000e+00   1.0200000e-02   1.3000000e-02   4.6000000e-03   4.5000000e-03   1.0200000e-02   4.1000000e-03
   5.6000000e-01   0.0000000e+00   1.0300000e-02   1.1100000e-02   5.3000000e-03   4.4000000e-03   1.4400000e-02   5.3000000e-03
   5.7000000e-01   0.0000000e+00   1.0300000e-02   1.0300000e-02   5.4000000e-03   4.9000000e-03   1.0800000e-02   4.6000000e-03
   5.8000000e-01   0.0000000e+00   1.0000000e-02   1.0900000e-02   4.5000000e-03   4.4000000e-03   9.5000000e-03   4.4000000e-03
   5.9000000e-01   0.0000000e+00   9.9000000e-03   9.0000000e-03   4.9000000e-03   3.9000000e-03   1.1500000e-02   5.2000000e-03
   6.0000000e-01   0.0000000e+00   1.0100000e-02   1.0500000e-02   4.7000000e-03   3.7000000e-03   1.1700000e-02   4.1000000e-03
   6.1000000e-01   0.0000000e+00   1.0200000e-02   8.5000000e-03   5.7000000e-03   3.9000000e-03   1.1100000e-02   5.2000000e-03
   6.2000000e-01   0.0000000e+00   1.0100000e-02   9.4000000e-03   5.5000000e-03   4.1000000e-03   1.6000000e-02   4.9000000e-03
   6.3000000e-01   0.0000000e+00   9.8000000e-03   1.1800000e-02   4.1000000e-03   3.7000000e-03   9.0000000e-03   3.8000000e-03
   6.4000000e-01   0.0000000e+00   9.7000000e-03   9.7000000e-03   5.4000000e-03   3.3000000e-03   1.0000000e-02   4.1000000e-03
   6.5000000e-01   0.0000000e+00   9.9000000e-03   1.1200000e-02   5.4000000e-03   3.8000000e-03   1.2400000e-02   5.7000000e-03
   6.6000000e-01   0.0000000e+00   9.9000000e-03   1.1100000e-02   5.1000000e-03   4.0000000e-03   1.2900000e-02   4.5000000e-03
   6.7000000e-01   0.0000000e+00   9.7000000e-03   1.2000000e-02   5.1000000e-03   3.5000000e-03   1.1600000e-02   5.5000000e-03
   6.8000000e-01   0.0000000e+00   9.8000000e-03   1.3400000e-02   4.4000000e-03   3.4000000e-03   8.3000000e-03   4.2000000e-03
   6.9000000e-01   0.0000000e+00   1.0000000e-02   1.1600000e-02   5.6000000e-03   3.7000000e-03   1.0400000e-02   3.4000000e-03
   7.0000000e-01   0.0000000e+00   1.0000000e-02   1.2900000e-02   5.4000000e-03   3.8000000e-03   1.1800000e-02   5.3000000e-03
   7.1000000e-01   0.0000000e+00   9.9000000e-03   1.2100000e-02   5.2000000e-03   3.4000000e-03   1.0700000e-02   5.1000000e-03
   7.2000000e-01   0.0000000e+00   1.0100000e-02   1.2400000e-02   5.1000000e-03   3.2000000e-03   9.4000000e-03   4.4000000e-03
   7.3000000e-01   0.0000000e+00   1.0800000e-02   1.2800000e-02   4.8000000e-03   3.2000000e-03   1.5600000e-02   3.7000000e-03
   7.4000000e-01   0.0000000e+00   1.2100000e-02   1.1200000e-02   5.8000000e-03   5.4000000e-03   1.1600000e-02   4.2000000e-03
   7.5000000e-01   0.0000000e+00   1.4200000e-02   1.2700000e-02   5.2000000e-03   1.0900000e-02   6.8000000e-03   5.8000000e-03
   7.6000000e-01   0.0000000e+00   1.7800000e-02   1.2300000e-02   5.7000000e-03   1.7800000e-02   1.6400000e-02   5.0000000e-03
   7.7000000e-01   0.0000000e+00   2.3500000e-02   1.2900000e-02   6.6000000e-03   2.4600000e-02   9.0000000e-03   3.7000000e-03
   7.8000000e-01   0.0000000e+00   3.1800000e-02   1.2900000e-02   7.2000000e-03   3.0200000e-02   6.1000000e-03   4.1000000e-03
   7.9000000e-01   1.0000000e-02   4.2600000e-02   1.0700000e-02   1.0200000e-02   3.5000000e-02   1.7800000e-02   1.1800000e-02
   8.0000000e-01   1.0000000e-02   5.5000000e-02   9.5000000e-03   1.3300000e-02   3.9400000e-02   2.5600000e-02   1.9400000e-02
   8.1000000e-01   1.0000000e-02   6.8600000e-02   5.7000000e-03   1.7800000e-02   4.5000000e-02   2.4100000e-02   2.1400000e-02
   8.2000000e-01   1.0000000e-02   8.3700000e-02  -6.0000000e-04   2.4700000e-02   5.1800000e-02   1.7400000e-02   1.9100000e-02
   8.3000000e-01   1.0000000e-02   1.0130000e-01  -6.6000000e-03   3.2000000e-02   5.9300000e-02   1.5900000e-02   1.3600000e-02
   8.4000000e-01   2.0000000e-02   1.2130000e-01  -9.8000000e-03   3.8100000e-02   6.7500000e-02   1.1700000e-02   1.0100000e-02
   8.5000000e-01   2.0000000e-02   1.4290000e-01  -9.0000000e-03   4.1200000e-02   7.5400000e-02   9.2000000e-03   1.1400000e-02
   8.6000000e-01   2.0000000e-02   1.6700000e-01  -8.0000000e-03   4.4000000e-02   8.2800000e-02   1.7000000e-02   1.4700000e-02
   8.7000000e-01   3.0000000e-02   1.9420000e-01  -9.7000000e-03   4.8900000e-02   8.9400000e-02   2.3100000e-02   1.8000000e-02
   8.8000000e-01   4.0000000e-02   2.2370000e-01  -1.5000000e-02   5.6200000e-02   9.6300000e-02   3.0100000e-02   2.2100000e-02
   8.9000000e-01   4.0000000e-02   2.5430000e-01  -2.3200000e-02   6.3200000e-02   1.0380000e-01   3.2800000e-02   2.9000000e-02
   9.0000000e-01   5.0000000e-02   2.8650000e-01  -3.3200000e-02   7.1700000e-02   1.1080000e-01   3.2100000e-02   3.3600000e-02
   9.1000000e-01   7.0000000e-02   3.2100000e-01  -4.4000000e-02   8.3200000e-02   1.1510000e-01   2.8300000e-02   3.3000000e-02
   9.2000000e-01   8.0000000e-02   3.5710000e-01  -5.2600000e-02   9.5900000e-02   1.1580000e-01   2.4500000e-02   3.0000000e-02
   9.3000000e-01   1.0000000e-01   3.9280000e-01  -5.9200000e-02   1.0730000e-01   1.1290000e-01   1.7200000e-02   2.7200000e-02
   9.4000000e-01   1.2000000e-01   4.2690000e-01  -6.1400000e-02   1.1610000e-01   1.0590000e-01   6.1000000e-03   2.6500000e-02
   9.5000000e-01   1.5000000e-01   4.5950000e-01  -6.0600000e-02   1.2470000e-01   9.4300000e-02   1.3700000e-02   2.5600000e-02
   9.6000000e-01   1.8000000e-01   4.8850000e-01  -5.9200000e-02   1.3370000e-01   7.9000000e-02   2.5700000e-02   2.1300000e-02
   9.7000000e-01   2.2000000e-01   5.1230000e-01  -5.9400000e-02   1.4110000e-01   6.3000000e-02   2.6800000e-02   1.5500000e-02
   9.8000000e-01   2.6000000e-01   5.3100000e-01  -6.1700000e-02   1.4600000e-01   4.7800000e-02   2.4800000e-02   9.5000000e-03
   9.9000000e-01   3.1000000e-01   5.4550000e-01  -6.3500000e-02   1.4970000e-01   3.3100000e-02   1.7700000e-02   5.3000000e-03
   1.0000000e+00   3.7000000e-01   5.5600000e-01  -6.3600000e-02   1.5100000e-01   1.8600000e-02   1.1200000e-02   6.3000000e-03
   1.0100000e+00   4.3000000e-01   5.6200000e-01  -6.1700000e-02   1.4990000e-01   8.1000000e-03   1.4500000e-02   1.1000000e-02
   1.0200000e+00   5.0000000e-01   5.6440000e-01  -5.8100000e-02   1.4760000e-01   1.1400000e-02   1.7600000e-02   1.2100000e-02
   1.0300000e+00   5.8000000e-01   5.6370000e-01  -5.4000000e-02   1.4400000e-01   1.9200000e-02   1.8600000e-02   1.3900000e-02
   1.0400000e+00   6.7000000e-01   5.6060000e-01  -4.9700000e-02   1.3920000e-01   2.5700000e-02   2.2200000e-02   1.4200000e-02
   1.0500000e+00   7.6000000e-01   5.5540000e-01  -4.6100000e-02   1.3370000e-01   3.0300000e-02   2.7800000e-02   1.4900000e-02
   1.0600000e+00   8.5000000e-01   5.4940000e-01  -4.3400000e-02   1.2880000e-01   3.2500000e-02   3.5300000e-02   1.5700000e-02
   1.0700000e+00   9.5000000e-01   5.4310000e-01  -4.2600000e-02   1.2420000e-01   3.2200000e-02   3.8100000e-02   1.6300000e-02
   1.0800000e+00   1.0600000e+00   5.3660000e-01  -4.4700000e-02   1.1860000e-01   3.1400000e-02   3.3600000e-02   1.4600000e-02
   1.0900000e+00   1.1600000e+00   5.2980000e-01  -4.6500000e-02   1.1340000e-01   3.1000000e-02   2.5900000e-02   1.4000000e-02
   1.1000000e+00   1.2800000e+00   5.2360000e-01  -4.7400000e-02   1.0830000e-01   3.0200000e-02   2.5700000e-02   1.4600000e-02
