  0.76222881E-01 -0.86879584E+01  0.41291839E-01  0.10000000E+01 -0.16508139E+01  0.21000000E+00  0.21370362E+00 -0.18292468E+01  0.27708848E+00 -0.18501125E+01  0.24042810E-02  0.65881072E+00  0.30841323E+05  0.21000000E+00
  0.78128453E-01 -0.89648322E+01  0.40864917E-01  0.10000000E+01 -0.16514554E+01  0.21000000E+00  0.21286852E+00 -0.20714331E+01  0.27708848E+00 -0.20893070E+01  0.49084074E-01  0.45938116E+00  0.30571505E+05  0.21000000E+00
  0.80034025E-01 -0.92387975E+01  0.40428829E-01  0.10000000E+01 -0.16513040E+01  0.21000000E+00  0.21192998E+00 -0.22946359E+01  0.27708848E+00 -0.23093558E+01  0.94908831E-01  0.25879304E+00  0.30306833E+05  0.21000000E+00
  0.81939597E-01 -0.95097930E+01  0.39983670E-01  0.10000000E+01 -0.16503247E+01  0.21000000E+00  0.21095500E+00 -0.25079585E+01  0.27708848E+00 -0.25192720E+01  0.14107477E+00  0.59460613E-01  0.30023471E+05  0.21000000E+00
  0.83845169E-01 -0.97777579E+01  0.39529543E-01  0.10000000E+01 -0.16485497E+01  0.21000000E+00  0.21001928E+00 -0.27207065E+01  0.27708848E+00 -0.27282423E+01  0.18898584E+00 -0.13571086E+00  0.29713489E+05  0.21000000E+00
  0.85750741E-01 -0.10042632E+02  0.39066547E-01  0.10000000E+01 -0.16467779E+01  0.20916818E+00  0.20916818E+00 -0.29361069E+01  0.27489770E+00 -0.29390576E+01  0.24131517E+00 -0.32352827E+00  0.29386966E+05  0.21000000E+00
  0.87656313E-01 -0.10304356E+02  0.38594788E-01  0.10000000E+01 -0.16450269E+01  0.20758381E+00  0.20758381E+00 -0.31494030E+01  0.27074898E+00 -0.31470385E+01  0.29697364E+00 -0.50061764E+00  0.29054367E+05  0.21000000E+00
  0.89561885E-01 -0.10562871E+02  0.38114371E-01  0.10000000E+01 -0.16432962E+01  0.20532532E+00  0.20532532E+00 -0.33540204E+01  0.26488960E+00 -0.33457424E+01  0.35443920E+00 -0.66564559E+00  0.28723014E+05  0.21000000E+00
  0.91467457E-01 -0.10818119E+02  0.37625403E-01  0.10000000E+01 -0.16415852E+01  0.20244985E+00  0.20244985E+00 -0.35452871E+01  0.25752226E+00 -0.35306149E+01  0.41247626E+00 -0.81811734E+00  0.28391104E+05  0.21000000E+00
  0.93373029E-01 -0.11070043E+02  0.37127995E-01  0.10000000E+01 -0.16398930E+01  0.19900892E+00  0.19900892E+00 -0.37235566E+01  0.24884273E+00 -0.37020531E+01  0.47074337E+00 -0.95841311E+00  0.28052395E+05  0.21000000E+00
  0.95278601E-01 -0.11318586E+02  0.36622258E-01  0.10000000E+01 -0.16382195E+01  0.19506244E+00  0.19506244E+00 -0.38931020E+01  0.23907115E+00 -0.38643064E+01  0.52965526E+00 -0.10876037E+01  0.27701801E+05  0.21000000E+00
  0.97184173E-01 -0.11563693E+02  0.36108306E-01  0.10000000E+01 -0.16365649E+01  0.19068209E+00  0.19068209E+00 -0.40591531E+01  0.22845447E+00 -0.40225576E+01  0.58986887E+00 -0.12071054E+01  0.27338369E+05  0.21000000E+00
  0.99089745E-01 -0.11805309E+02  0.35586254E-01  0.10000000E+01 -0.16349298E+01  0.18594406E+00  0.18594406E+00 -0.42256592E+01  0.21724236E+00 -0.41807248E+01  0.65186654E+00 -0.13186041E+01  0.26965596E+05  0.21000000E+00
  0.10099532E+00 -0.12043378E+02  0.35056218E-01  0.10000000E+01 -0.16333149E+01  0.18091704E+00  0.18091704E+00 -0.43943472E+01  0.20565478E+00 -0.43405375E+01  0.71576185E+00 -0.14239742E+01  0.26589991E+05  0.21000000E+00
  0.10290089E+00 -0.12277849E+02  0.34518318E-01  0.10000000E+01 -0.16317206E+01  0.17564958E+00  0.17564958E+00 -0.45647047E+01  0.19385372E+00 -0.45015237E+01  0.78127668E+00 -0.15252347E+01  0.26218391E+05  0.21000000E+00
  0.10480646E+00 -0.12508669E+02  0.33972675E-01  0.10000000E+01 -0.16301469E+01  0.17016311E+00  0.17016311E+00 -0.47346711E+01  0.18193268E+00 -0.46616897E+01  0.84785557E+00 -0.16242867E+01  0.25855240E+05  0.21000000E+00
  0.10671203E+00 -0.12735784E+02  0.33419411E-01  0.10000000E+01 -0.16285934E+01  0.16445498E+00  0.16445498E+00 -0.49017083E+01  0.16993151E+00 -0.48185741E+01  0.91485757E+00 -0.17224017E+01  0.25501365E+05  0.21000000E+00
  0.10861761E+00 -0.12959146E+02  0.32858649E-01  0.10000000E+01 -0.16270595E+01  0.15850955E+00  0.15850955E+00 -0.50637116E+01  0.15786677E+00 -0.49701426E+01  0.98172298E+00 -0.18198838E+01  0.25154579E+05  0.21000000E+00
  0.11052318E+00 -0.13178703E+02  0.32290517E-01  0.10000000E+01 -0.16255447E+01  0.15231049E+00  0.15231049E+00 -0.52194427E+01  0.14576038E+00 -0.51152138E+01  0.10480538E+01 -0.19161863E+01  0.24811266E+05  0.21000000E+00
  0.11242875E+00 -0.13394406E+02  0.31715140E-01  0.10000000E+01 -0.16240481E+01  0.14584889E+00  0.14584889E+00 -0.53685518E+01  0.13365528E+00 -0.52534807E+01  0.11136211E+01 -0.20103534E+01  0.24467856E+05  0.21000000E+00
  0.11433432E+00 -0.13606208E+02  0.31132649E-01  0.10000000E+01 -0.16225694E+01  0.13912607E+00  0.13912607E+00 -0.55113989E+01  0.12161773E+00 -0.53853346E+01  0.11783378E+01 -0.21014849E+01  0.24121699E+05  0.21000000E+00
  0.11623989E+00 -0.13814059E+02  0.30543175E-01  0.10000000E+01 -0.16211080E+01  0.13215246E+00  0.13215246E+00 -0.56488084E+01  0.10973127E+00 -0.55116214E+01  0.12422185E+01 -0.21890109E+01  0.23771339E+05  0.21000000E+00
  0.11814547E+00 -0.14017915E+02  0.29946848E-01  0.10000000E+01 -0.16196639E+01  0.12494484E+00  0.12494484E+00 -0.57818191E+01  0.98088148E-01 -0.56333962E+01  0.13053356E+01 -0.22727542E+01  0.23416449E+05  0.21000000E+00
  0.12005104E+00 -0.14217728E+02  0.29343803E-01  0.10000000E+01 -0.16182368E+01  0.11752311E+00  0.11752311E+00 -0.59114808E+01  0.86781352E-01 -0.57517227E+01  0.13677799E+01 -0.23528731E+01  0.23057574E+05  0.21000000E+00
  0.12195661E+00 -0.14413455E+02  0.28734176E-01  0.10000000E+01 -0.16168268E+01  0.10990756E+00  0.10990756E+00 -0.60387171E+01  0.75898825E-01 -0.58675394E+01  0.14296315E+01 -0.24297661E+01  0.22695803E+05  0.21000000E+00
  0.12386218E+00 -0.14605051E+02  0.28118103E-01  0.10000000E+01 -0.16154340E+01  0.10211687E+00  0.10211687E+00 -0.61642442E+01  0.65520151E-01 -0.59815799E+01  0.14909400E+01 -0.25039624E+01  0.22332458E+05  0.21000000E+00
  0.12576775E+00 -0.14792473E+02  0.27495721E-01  0.10000000E+01 -0.16140585E+01  0.94166784E-01  0.94166784E-01 -0.62885112E+01  0.55715414E-01 -0.60943158E+01  0.15517060E+01 -0.25760175E+01  0.21968864E+05  0.21000000E+00
  0.12767333E+00 -0.14975680E+02  0.26867172E-01  0.10000000E+01 -0.16127002E+01  0.86069374E-01  0.86069374E-01 -0.64116538E+01  0.46545443E-01 -0.62059136E+01  0.16118646E+01 -0.26464350E+01  0.21606173E+05  0.21000000E+00
  0.12957890E+00 -0.15154629E+02  0.26232596E-01  0.10000000E+01 -0.16113593E+01  0.77832647E-01  0.77832647E-01 -0.65334933E+01  0.38063040E-01 -0.63162339E+01  0.16712787E+01 -0.27156134E+01  0.21245191E+05  0.21000000E+00
  0.13148447E+00 -0.15329282E+02  0.25592135E-01  0.10000000E+01 -0.16100354E+01  0.69460810E-01  0.69460810E-01 -0.66536151E+01  0.30315139E-01 -0.64249099E+01  0.17297529E+01 -0.27838038E+01  0.20886267E+05  0.21000000E+00
  0.13339004E+00 -0.15499599E+02  0.24945933E-01  0.10000000E+01 -0.16087286E+01  0.60955401E-01  0.60955401E-01 -0.67715156E+01  0.23345559E-01 -0.65314900E+01  0.17870667E+01 -0.28510828E+01  0.20529325E+05  0.21000000E+00
  0.13529561E+00 -0.15665541E+02  0.24294135E-01  0.10000000E+01 -0.16074385E+01  0.52316936E-01  0.52316936E-01 -0.68867474E+01  0.17197467E-01 -0.66355781E+01  0.18430107E+01 -0.29173654E+01  0.20174040E+05  0.21000000E+00
  0.13720119E+00 -0.15827072E+02  0.23636886E-01  0.10000000E+01 -0.16061650E+01  0.43546336E-01  0.43546336E-01 -0.69989937E+01  0.11914700E-01 -0.67369060E+01  0.18974066E+01 -0.29824652E+01  0.19820070E+05  0.21000000E+00
  0.13910676E+00 -0.15984155E+02  0.22974336E-01  0.10000000E+01 -0.16049077E+01  0.34645548E-01  0.34645548E-01 -0.71080538E+01  0.75417957E-02 -0.68353182E+01  0.19501053E+01 -0.30461717E+01  0.19467216E+05  0.21000000E+00
  0.14101233E+00 -0.16136755E+02  0.22306631E-01  0.10000000E+01 -0.16036665E+01  0.25617308E-01  0.25617308E-01 -0.72137799E+01  0.41233184E-02 -0.69307106E+01  0.20009717E+01 -0.31083095E+01  0.19115455E+05  0.21000000E+00
  0.14291790E+00 -0.16284837E+02  0.21633923E-01  0.10000000E+01 -0.16024412E+01  0.16464432E-01  0.16464432E-01 -0.73160317E+01  0.17032303E-02 -0.70229867E+01  0.20498733E+01 -0.31687634E+01  0.18764842E+05  0.21000000E+00
  0.14482347E+00 -0.16428369E+02  0.20956361E-01  0.10000000E+01 -0.16012315E+01  0.71892075E-02  0.71892075E-02 -0.74146870E+01  0.32474458E-03 -0.71120672E+01  0.20966838E+01 -0.32274780E+01  0.18415379E+05  0.21000000E+00
  0.14672905E+00 -0.16567319E+02  0.20274098E-01  0.10000000E+01 -0.16000373E+01 -0.22067372E-02 -0.22067372E-02 -0.75097008E+01  0.30597159E-04 -0.71979471E+01  0.21412996E+01 -0.32844440E+01  0.18066907E+05  0.21000000E+00
  0.14863462E+00 -0.16701654E+02  0.19587287E-01  0.10000000E+01 -0.15988585E+01 -0.11722038E-01 -0.11722038E-01 -0.76011655E+01  0.86334850E-03 -0.72807523E+01  0.21836582E+01 -0.33396845E+01  0.17719096E+05  0.21000000E+00
  0.15054019E+00 -0.16831346E+02  0.18896082E-01  0.10000000E+01 -0.15976948E+01 -0.21354905E-01 -0.21354905E-01 -0.76893274E+01  0.28653334E-02 -0.73607557E+01  0.22237445E+01 -0.33932441E+01  0.17371521E+05  0.21000000E+00
  0.15244576E+00 -0.16956364E+02  0.18200639E-01  0.10000000E+01 -0.15965463E+01 -0.31102511E-01 -0.31102511E-01 -0.77745416E+01  0.60781411E-02 -0.74383328E+01  0.22615792E+01 -0.34451814E+01  0.17023797E+05  0.21000000E+00
  0.15435133E+00 -0.17076682E+02  0.17501112E-01  0.10000000E+01 -0.15954127E+01 -0.40960751E-01 -0.40960751E-01 -0.78571816E+01  0.10541823E-01 -0.75138745E+01  0.22971947E+01 -0.34955631E+01  0.16675696E+05  0.21000000E+00
  0.15625691E+00 -0.17192271E+02  0.16797659E-01  0.10000000E+01 -0.15942940E+01 -0.50924467E-01 -0.50924467E-01 -0.79375415E+01  0.16294193E-01 -0.75876944E+01  0.23306059E+01 -0.35444577E+01  0.16327206E+05  0.21000000E+00
  0.15816248E+00 -0.17303106E+02  0.16090438E-01  0.10000000E+01 -0.15931901E+01 -0.60988028E-01 -0.60988028E-01 -0.80157672E+01  0.23370557E-01 -0.76599621E+01  0.23617898E+01 -0.35919288E+01  0.15978514E+05  0.21000000E+00
  0.16006805E+00 -0.17409162E+02  0.15379607E-01  0.10000000E+01 -0.15921010E+01 -0.71146046E-01 -0.71146046E-01 -0.80918365E+01  0.31803976E-01 -0.77306852E+01  0.23906768E+01 -0.36380278E+01  0.15629925E+05  0.21000000E+00
  0.16197362E+00 -0.17510415E+02  0.14665326E-01  0.10000000E+01 -0.15910265E+01 -0.81393959E-01 -0.81393959E-01 -0.81655842E+01  0.41625956E-01 -0.77997339E+01  0.24171571E+01 -0.36827844E+01  0.15281770E+05  0.21000000E+00
  0.16387919E+00 -0.17606843E+02  0.13947756E-01  0.10000000E+01 -0.15899664E+01 -0.91728329E-01 -0.91728329E-01 -0.82367578E+01  0.52867266E-01 -0.78668946E+01  0.24410947E+01 -0.37262000E+01  0.14934315E+05  0.21000000E+00
  0.16578477E+00 -0.17698424E+02  0.13227056E-01  0.10000000E+01 -0.15889206E+01 -0.10214685E+00 -0.10214685E+00 -0.83050795E+01  0.65558626E-01 -0.79319290E+01  0.24623455E+01 -0.37682460E+01  0.14587722E+05  0.21000000E+00
  0.16769034E+00 -0.17785138E+02  0.12503389E-01  0.10000000E+01 -0.15878889E+01 -0.11264812E+00 -0.11264812E+00 -0.83703021E+01  0.79731099E-01 -0.79946278E+01  0.24807741E+01 -0.38088706E+01  0.14242026E+05  0.21000000E+00
  0.16959591E+00 -0.17866964E+02  0.11776918E-01  0.10000000E+01 -0.15868712E+01 -0.12323126E+00 -0.12323126E+00 -0.84322502E+01  0.95416092E-01 -0.80548495E+01  0.24962666E+01 -0.38480095E+01  0.13897148E+05  0.21000000E+00
  0.17150148E+00 -0.17943885E+02  0.11047804E-01  0.10000000E+01 -0.15858671E+01 -0.13389550E+00 -0.13389550E+00 -0.84908471E+01  0.11264498E+00 -0.81125456E+01  0.25087402E+01 -0.38855997E+01  0.13552921E+05  0.21000000E+00
  0.17340705E+00 -0.18015883E+02  0.10316212E-01  0.10000000E+01 -0.15848765E+01 -0.14463976E+00 -0.14463976E+00 -0.85461276E+01  0.13144839E+00 -0.81677724E+01  0.25181482E+01 -0.39215918E+01  0.13209130E+05  0.21000000E+00
  0.17531263E+00 -0.18082942E+02  0.95823060E-02  0.10000000E+01 -0.15838994E+01 -0.15546223E+00 -0.15546223E+00 -0.85982344E+01  0.15185519E+00 -0.82206868E+01  0.25244808E+01 -0.39559606E+01  0.12865561E+05  0.21000000E+00
  0.17721820E+00 -0.18145048E+02  0.88462502E-02  0.10000000E+01 -0.15829355E+01 -0.16636011E+00 -0.16636011E+00 -0.86473977E+01  0.17389148E+00 -0.82715266E+01  0.25277602E+01 -0.39887104E+01  0.12522047E+05  0.21000000E+00
  0.17912377E+00 -0.18202185E+02  0.81082100E-02  0.10000000E+01 -0.15819847E+01 -0.17732956E+00 -0.17732956E+00 -0.86938959E+01  0.19757962E+00 -0.83205727E+01  0.25280296E+01 -0.40198752E+01  0.12178516E+05  0.21000000E+00
  0.18102934E+00 -0.18254342E+02  0.73683508E-02  0.10000000E+01 -0.15810470E+01 -0.18836574E+00 -0.18836574E+00 -0.87380032E+01  0.22293780E+00 -0.83680987E+01  0.25253368E+01 -0.40495118E+01  0.11835022E+05  0.21000000E+00
  0.18293491E+00 -0.18301507E+02  0.66268387E-02  0.10000000E+01 -0.15801224E+01 -0.19946320E+00 -0.19946320E+00 -0.87799347E+01  0.24998010E+00 -0.84143192E+01  0.25197172E+01 -0.40776877E+01  0.11491747E+05  0.21000000E+00
  0.18484049E+00 -0.18343669E+02  0.58838400E-02  0.10000000E+01 -0.15786647E+01 -0.21000000E+00 -0.21061628E+00 -0.88196700E+01  0.27708848E+00 -0.84587105E+01  0.25126827E+01 -0.41044039E+01  0.11148984E+05  0.21000000E+00
  0.18674606E+00 -0.18380818E+02  0.51395213E-02  0.10000000E+01 -0.15681555E+01 -0.21000000E+00 -0.22117334E+00 -0.88521314E+01  0.27708848E+00 -0.84878847E+01  0.25284028E+01 -0.41234595E+01  0.10807894E+05  0.21000000E+00
  0.18865163E+00 -0.18412947E+02  0.43940498E-02  0.10000000E+01 -0.15579503E+01 -0.21000000E+00 -0.22089114E+00 -0.88835966E+01  0.27708848E+00 -0.85163199E+01  0.25431007E+01 -0.41109511E+01  0.10467546E+05  0.21000000E+00
  0.19055720E+00 -0.18440048E+02  0.36475925E-02  0.10000000E+01 -0.15476503E+01 -0.21000000E+00 -0.22102749E+00 -0.89121111E+01  0.27708848E+00 -0.85421666E+01  0.25561481E+01 -0.41399758E+01  0.10094862E+05  0.21000000E+00
  0.19246277E+00 -0.18462115E+02  0.29003169E-02  0.10000000E+01 -0.15368936E+01 -0.21000000E+00 -0.22158901E+00 -0.89402655E+01  0.27708848E+00 -0.85678868E+01  0.25683537E+01 -0.42124902E+01  0.96915220E+04  0.21000000E+00
  0.19436835E+00 -0.18479143E+02  0.21523907E-02  0.10000000E+01 -0.15253662E+01 -0.21000000E+00 -0.22253128E+00 -0.89697111E+01  0.27708848E+00 -0.85950505E+01  0.25802330E+01 -0.43248072E+01  0.92864028E+04  0.21000000E+00
  0.19627392E+00 -0.18491128E+02  0.14039816E-02  0.10000000E+01 -0.15128992E+01 -0.21000000E+00 -0.22368740E+00 -0.90010988E+01  0.27708848E+00 -0.86242778E+01  0.25919857E+01 -0.44601034E+01  0.89311264E+04  0.21000000E+00
  0.19817949E+00 -0.18498068E+02  0.65525764E-03  0.10000000E+01 -0.14994900E+01 -0.21000000E+00 -0.22486093E+00 -0.90346787E+01  0.27708848E+00 -0.86558087E+01  0.26036842E+01 -0.45982484E+01  0.86804477E+04  0.21000000E+00
  0.20008506E+00 -0.18499961E+02 -0.93613357E-04  0.10000000E+01 -0.14852055E+01 -0.21000000E+00 -0.22596684E+00 -0.90708910E+01  0.27708848E+00 -0.86900637E+01  0.26154605E+01 -0.47306754E+01  0.85732596E+04  0.21000000E+00
  0.20199064E+00 -0.18496806E+02 -0.84246335E-03  0.10000000E+01 -0.14700952E+01 -0.21000000E+00 -0.22702233E+00 -0.91103042E+01  0.27708848E+00 -0.87275849E+01  0.26274859E+01 -0.48594641E+01  0.86255981E+04  0.21000000E+00
