   0.0000000e+00   2.2693500e+01
   2.7777778e-03   2.2549110e+01
   5.5555556e-03   2.2389090e+01
   8.3333333e-03   2.2213790e+01
   1.1111111e-02   2.2022810e+01
   1.3888889e-02   2.1815460e+01
   1.6666667e-02   2.1591670e+01
   1.9444444e-02   2.1352310e+01
   2.2222222e-02   2.1098240e+01
   2.5000000e-02   2.0829350e+01
   2.7777778e-02   2.0544810e+01
   3.0555556e-02   2.0244340e+01
   3.3333333e-02   1.9928940e+01
   3.6111111e-02   1.9600300e+01
   3.8888889e-02   1.9259370e+01
   4.1666667e-02   1.8905750e+01
   4.4444444e-02   1.8538500e+01
   4.7222222e-02   1.8157510e+01
   5.0000000e-02   1.7764150e+01
   5.2777778e-02   1.7360470e+01
   5.5555556e-02   1.6947810e+01
   5.8333333e-02   1.6526150e+01
   6.1111111e-02   1.6094680e+01
   6.3888889e-02   1.5653070e+01
   6.6666667e-02   1.5202240e+01
   6.9444444e-02   1.4744070e+01
   7.2222222e-02   1.4280390e+01
   7.5000000e-02   1.3812140e+01
   7.7777778e-02   1.3339240e+01
   8.0555556e-02   1.2861240e+01
   8.3333333e-02   1.2378160e+01
   8.6111111e-02   1.1890840e+01
   8.8888889e-02   1.1400660e+01
   9.1666667e-02   1.0909040e+01
   9.4444444e-02   1.0416960e+01
   9.7222222e-02   9.9248830e+00
   1.0000000e-01   9.4329810e+00
   1.0277778e-01   8.9414490e+00
   1.0555556e-01   8.4506650e+00
   1.0833333e-01   7.9611650e+00
   1.1111111e-01   7.4735330e+00
   1.1388889e-01   6.9883130e+00
   1.1666667e-01   6.5060150e+00
   1.1944444e-01   6.0271940e+00
   1.2222222e-01   5.5524970e+00
   1.2500000e-01   5.0826270e+00
   1.2777778e-01   4.6182300e+00
   1.3055556e-01   4.1597520e+00
   1.3333333e-01   3.7073620e+00
   1.3611111e-01   3.2609920e+00
   1.3888889e-01   2.8204710e+00
   1.4166667e-01   2.3857030e+00
   1.4444444e-01   1.9568010e+00
   1.4722222e-01   1.5341350e+00
   1.5000000e-01   1.1182780e+00
   1.5277778e-01   7.0988880e-01
   1.5555556e-01   3.0957200e-01
   1.5833333e-01  -8.2230110e-02
   1.6111111e-01  -4.6528870e-01
   1.6388889e-01  -8.3958130e-01
   1.6666667e-01  -1.2052400e+00
   1.6944444e-01  -1.5624760e+00
   1.7222222e-01  -1.9114990e+00
   1.7500000e-01  -2.2524640e+00
   1.7777778e-01  -2.5854470e+00
   1.8055556e-01  -2.9104510e+00
   1.8333333e-01  -3.2274420e+00
   1.8611111e-01  -3.5363820e+00
   1.8888889e-01  -3.8372410e+00
   1.9166667e-01  -4.1299910e+00
   1.9444444e-01  -4.4146190e+00
   1.9722222e-01  -4.6911360e+00
   2.0000000e-01  -4.9596460e+00
   2.0277778e-01  -5.2202520e+00
   2.0555556e-01  -5.4730000e+00
   2.0833333e-01  -5.7180210e+00
   2.1111111e-01  -5.9554450e+00
   2.1388889e-01  -6.1852120e+00
   2.1666667e-01  -6.4074010e+00
   2.1944444e-01  -6.6221920e+00
   2.2222222e-01  -6.8296630e+00
   2.2500000e-01  -7.0298830e+00
   2.2777778e-01  -7.2228880e+00
   2.3055556e-01  -7.4087990e+00
   2.3333333e-01  -7.5876330e+00
   2.3611111e-01  -7.7593370e+00
   2.3888889e-01  -7.9239810e+00
   2.4166667e-01  -8.0816290e+00
   2.4444444e-01  -8.2322990e+00
   2.4722222e-01  -8.3759910e+00
   2.5000000e-01  -8.5127220e+00
   2.5277778e-01  -8.6425510e+00
   2.5555556e-01  -8.7655390e+00
   2.5833333e-01  -8.8817310e+00
   2.6111111e-01  -8.9912040e+00
   2.6388889e-01  -9.0940870e+00
   2.6666667e-01  -9.1905550e+00
   2.6944444e-01  -9.2808070e+00
   2.7222222e-01  -9.3650890e+00
   2.7500000e-01  -9.4437000e+00
   2.7777778e-01  -9.5169960e+00
   2.8055556e-01  -9.5853780e+00
   2.8333333e-01  -9.6493110e+00
   2.8611111e-01  -9.7093160e+00
   2.8888889e-01  -9.7659720e+00
   2.9166667e-01  -9.8199030e+00
