   2.7777778e-03   1.3924208e+01
   5.5555556e-03   1.3706562e+01
   8.3333333e-03   1.3484791e+01
   1.1111111e-02   1.3253698e+01
   1.3888889e-02   1.3008945e+01
   1.6666667e-02   1.2755562e+01
   1.9444444e-02   1.2496996e+01
   2.2222222e-02   1.2229292e+01
   2.5000000e-02   1.1952638e+01
   2.7777778e-02   1.1677607e+01
   3.0555556e-02   1.1406749e+01
   3.3333333e-02   1.1131244e+01
   3.6111111e-02   1.0844775e+01
   3.8888889e-02   1.0548423e+01
   4.1666667e-02   1.0249378e+01
   4.4444444e-02   9.9522068e+00
   4.7222222e-02   9.6539969e+00
   5.0000000e-02   9.3534037e+00
   5.2777778e-02   9.0509973e+00
   5.5555556e-02   8.7441340e+00
   5.8333333e-02   8.4317916e+00
   6.1111111e-02   8.1162141e+00
   6.3888889e-02   7.8014141e+00
   6.6666667e-02   7.4895956e+00
   6.9444444e-02   7.1762441e+00
   7.2222222e-02   6.8567270e+00
   7.5000000e-02   6.5342694e+00
   7.7777778e-02   6.2142144e+00
   8.0555556e-02   5.8961425e+00
   8.3333333e-02   5.5768420e+00
   8.6111111e-02   5.2568079e+00
   8.8888889e-02   4.9384619e+00
   9.1666667e-02   4.6201212e+00
   9.4444444e-02   4.2973820e+00
   9.7222222e-02   3.9722875e+00
   1.0000000e-01   3.6520763e+00
   1.0277778e-01   3.3359957e+00
   1.0555556e-01   3.0192189e+00
   1.0833333e-01   2.7055414e+00
   1.1111111e-01   2.3973802e+00
   1.1388889e-01   2.0868167e+00
   1.1666667e-01   1.7694830e+00
   1.1944444e-01   1.4507773e+00
   1.2222222e-01   1.1393185e+00
   1.2500000e-01   8.3898838e-01
   1.2777778e-01   5.4424100e-01
   1.3055556e-01   2.5010317e-01
   1.3333333e-01  -4.5559170e-02
   1.3611111e-01  -3.4781263e-01
   1.3888889e-01  -6.5249396e-01
   1.4166667e-01  -9.4759832e-01
   1.4444444e-01  -1.2285812e+00
   1.4722222e-01  -1.4990637e+00
   1.5000000e-01  -1.7694780e+00
   1.5277778e-01  -2.0485736e+00
   1.5555556e-01  -2.3321684e+00
   1.5833333e-01  -2.6105343e+00
