   0.0000000e+00   5.7787390e-01
   2.7777778e-03   5.7794080e-01
   5.5555556e-03   5.7422030e-01
   8.3333333e-03   5.6760560e-01
   1.1111111e-02   5.5934980e-01
   1.3888889e-02   5.5089880e-01
   1.6666667e-02   5.4371260e-01
   1.9444444e-02   5.3906720e-01
   2.2222222e-02   5.3789040e-01
   2.5000000e-02   5.4064980e-01
   2.7777778e-02   5.4732400e-01
   3.0555556e-02   5.5742970e-01
   3.3333333e-02   5.7010120e-01
   3.6111111e-02   5.8420230e-01
   3.8888889e-02   5.9844190e-01
   4.1666667e-02   6.1149100e-01
   4.4444444e-02   6.2212960e-01
   4.7222222e-02   6.2940460e-01
   5.0000000e-02   6.3279810e-01
   5.2777778e-02   6.3234700e-01
   5.5555556e-02   6.2864320e-01
   5.8333333e-02   6.2274000e-01
   6.1111111e-02   6.1598420e-01
   6.3888889e-02   6.0981480e-01
   6.6666667e-02   6.0556390e-01
   6.9444444e-02   6.0426330e-01
   7.2222222e-02   6.0651580e-01
   7.5000000e-02   6.1243840e-01
   7.7777778e-02   6.2168430e-01
   8.0555556e-02   6.3349260e-01
   8.3333333e-02   6.4677180e-01
   8.6111111e-02   6.6021920e-01
   8.8888889e-02   6.7246820e-01
   9.1666667e-02   6.8224910e-01
   9.4444444e-02   6.8858060e-01
   9.7222222e-02   6.9092770e-01
   1.0000000e-01   6.8931170e-01
   1.0277778e-01   6.8431520e-01
   1.0555556e-01   6.7697270e-01
   1.0833333e-01   6.6860620e-01
   1.1111111e-01   6.6060880e-01
   1.1388889e-01   6.5424310e-01
   1.1666667e-01   6.5045790e-01
   1.1944444e-01   6.4977500e-01
   1.2222222e-01   6.5225080e-01
   1.2500000e-01   6.5749870e-01
   1.2777778e-01   6.6473550e-01
   1.3055556e-01   6.7284850e-01
   1.3333333e-01   6.8052000e-01
   1.3611111e-01   6.8640110e-01
   1.3888889e-01   6.8932340e-01
   1.4166667e-01   6.8849890e-01
   1.4444444e-01   6.8365330e-01
   1.4722222e-01   6.7509330e-01
   1.5000000e-01   6.6367750e-01
   1.5277778e-01   6.5069690e-01
