   1.2931034e-02   1.0103694e-08  -1.7476557e-02  -9.6663894e-02  -1.7476557e-02  -9.6663894e-02  -1.2792595e-01
   2.5862069e-02   1.2892491e-08   1.4188231e-01   1.5373903e-01   1.4188231e-01   1.5373903e-01   1.9944258e-01
   3.8793103e-02   1.6451044e-08   3.1220156e-01   9.7158318e-02   3.1220156e-01   9.7158318e-02   1.9980533e-01
   5.1724138e-02   2.0991823e-08  -2.1200682e-01  -2.9724773e-02  -2.1200682e-01  -2.9724773e-02  -1.4764174e-01
   6.4655172e-02   2.6785939e-08   2.6919739e-01   2.2553347e-02   2.6919739e-01   2.2553347e-02   1.1898968e-01
   7.7586207e-02   3.4179339e-08   3.2121356e-02   8.6916540e-02   3.2121356e-02   8.6916540e-02   6.5472557e-02
   9.0517241e-02   4.3613450e-08   3.2023302e-02   3.9928819e-02   3.2023302e-02   3.9928819e-02   1.1984785e-02
   1.0344828e-01   5.5651542e-08   3.6314511e-02   1.0047505e-02   3.6314511e-02   1.0047505e-02   1.0266145e-02
   1.1637931e-01   7.1012354e-08   2.4598370e-01   6.3793858e-02   2.4598370e-01   6.3793859e-02   1.3905762e-01
   1.2931034e-01   9.0613049e-08   3.5931498e-02   1.9038197e-02   3.5931498e-02   1.9038197e-02   2.3171464e-02
   1.4224138e-01   1.1562387e-07  -7.3900332e-02  -1.4566922e-02  -7.3900332e-02  -1.4566922e-02  -3.9805786e-02
   1.5517241e-01   1.4753813e-07   2.2274651e-01   1.6677030e-01   2.2274651e-01   1.6677030e-01   1.6262897e-01
   1.6810345e-01   1.8826133e-07   1.8483244e-01  -1.0203015e-02   1.8483244e-01  -1.0203015e-02   8.9931897e-02
   1.8103448e-01   2.4022487e-07  -6.5275951e-02  -5.0588525e-02  -6.5275951e-02  -5.0588525e-02  -6.4669284e-02
   1.9396552e-01   3.0653123e-07   6.1815188e-02   1.0270713e-01   6.1815187e-02   1.0270713e-01   6.6953287e-02
   2.0689655e-01   3.9113938e-07   1.5769552e-01   5.9537994e-02   1.5769552e-01   5.9537995e-02   7.9559796e-02
   2.1982759e-01   4.9910095e-07   5.1865274e-02  -2.6278897e-02   5.1865274e-02  -2.6278897e-02   2.8824586e-03
   2.3275862e-01   6.3686172e-07   1.8124352e-02   3.7693135e-02   1.8124352e-02   3.7693135e-02   1.6172835e-02
   2.4568966e-01   8.1264702e-07   1.5922310e-01   8.1424312e-02   1.5922310e-01   8.1424315e-02   1.1446172e-01
   2.5862069e-01   1.0369522e-06   1.1605849e-01   3.4878326e-03   1.1605849e-01   3.4878347e-03   5.9282991e-02
   2.7155172e-01   1.3231693e-06   5.4182009e-02   4.5187535e-03   5.4182009e-02   4.5187548e-03   3.7186274e-02
   2.8448276e-01   1.6883875e-06   1.2183048e-01   8.1692832e-02   1.2183048e-01   8.1692835e-02   8.4119117e-02
   2.9741379e-01   2.1544124e-06   8.2856557e-02   2.3534245e-02   8.2856556e-02   2.3534248e-02   3.4651657e-02
   3.1034483e-01   2.7490681e-06   4.9659123e-02   2.4955701e-03   4.9659122e-02   2.4955724e-03   1.5780683e-02
   3.2327586e-01   3.5078584e-06   1.1305866e-01   3.8232899e-02   1.1305866e-01   3.8232906e-02   6.8156452e-02
   3.3620690e-01   4.4760885e-06   6.8219742e-02   3.2070260e-02   6.8219739e-02   3.2070265e-02   3.7045741e-02
   3.4913793e-01   5.7115659e-06   5.2857244e-02   2.5191178e-02   5.2857241e-02   2.5191184e-02   3.4112367e-02
   3.6206897e-01   7.2880548e-06   1.5613762e-01   4.4105215e-02   1.5613762e-01   4.4105235e-02   9.5798351e-02
   3.7500000e-01   9.2996815e-06   1.3051894e-01   3.2453779e-02   1.3051893e-01   3.2453800e-02   7.4206365e-02
   3.8793103e-01   1.1866549e-05   2.2641930e-02   8.8522615e-03   2.2641928e-02   8.8522662e-03   5.0023019e-03
   4.0086207e-01   1.5141908e-05   8.1911996e-02   4.1457098e-02   8.1911985e-02   4.1457119e-02   5.3717889e-02
   4.1379310e-01   1.9321314e-05   1.3720447e-01   4.3371560e-02   1.3720445e-01   4.3371607e-02   7.8400614e-02
   4.2672414e-01   2.4654293e-05   6.1032570e-02   6.1423959e-03   6.1032567e-02   6.1424222e-03   1.8802250e-02
   4.3965517e-01   3.1459232e-05   4.2131674e-02   2.3577883e-02   4.2131661e-02   2.3577906e-02   1.2445811e-02
   4.5258621e-01   4.0142405e-05   9.9578954e-02   3.8071718e-02   9.9578927e-02   3.8071788e-02   5.7386939e-02
   4.6551724e-01   5.1222206e-05   1.1413418e-01   2.6596335e-02   1.1413415e-01   2.6596437e-02   6.8416242e-02
   4.7844828e-01   6.5360074e-05   1.1446005e-01   3.3782609e-02   1.1446001e-01   3.3782739e-02   7.3576727e-02
