   2.5862069e-02   1.2275834e-02   5.0167287e-02   1.9063057e-02   5.0163201e-02   1.9073805e-02   8.3228217e-03
   5.1724138e-02   1.3857866e-02   2.3828137e-01   1.6679121e-01   2.3824102e-01   1.6684884e-01   1.0586253e-01
   7.7586207e-02   1.5642472e-02  -5.2957171e-02  -5.0541407e-02  -5.2943371e-02  -5.0555863e-02  -4.7215409e-02
   1.0344828e-01   1.7655234e-02   1.8635421e-01   5.9637425e-02   1.8633582e-01   5.9694845e-02   4.9149180e-02
   1.2931034e-01   1.9924869e-02   3.0602091e-02   3.7678113e-02   3.0588986e-02   3.7688753e-02   1.2136848e-02
   1.5517241e-01   2.2483586e-02   1.4648748e-01   3.5560322e-03   1.4648607e-01   3.6135155e-03   3.1311876e-02
   1.8103448e-01   2.5367474e-02   1.4762701e-01   8.1728301e-02   1.4759081e-01   8.1793655e-02   5.6309208e-02
   2.0689655e-01   2.8616936e-02   7.8543958e-02   2.5548613e-03   7.8542672e-02   2.5940905e-03   8.7432164e-03
   2.3275862e-01   3.2277144e-02   1.0382956e-01   3.2195689e-02   1.0381140e-01   3.2254176e-02   2.8090472e-02
   2.5862069e-01   3.6398540e-02   1.9517778e-01   4.4192092e-02   1.9514967e-01   4.4316075e-02   5.9072041e-02
   2.8448276e-01   4.1037367e-02   6.3592840e-02   8.9559620e-03   6.3586409e-02   9.0015073e-03   8.9094056e-03
   3.1034483e-01   4.6256230e-02   1.8564118e-01   4.3460651e-02   1.8560603e-01   4.3610509e-02   5.1525428e-02
   3.3620690e-01   5.2124689e-02   9.2090585e-02   2.3683012e-02   9.2069001e-02   2.3766781e-02   1.7339880e-02
   3.6206897e-01   5.8719864e-02   1.7312740e-01   2.6717737e-02   1.7309992e-01   2.6895153e-02   4.6836584e-02
   3.8793103e-01   6.6127061e-02   1.6833862e-01   3.6928680e-02   1.6829589e-01   3.7122941e-02   4.7624117e-02
   4.1379310e-01   7.4440381e-02   1.5847401e-01   1.9292419e-02   1.5844881e-01   1.9498297e-02   3.6106796e-02
   4.3965517e-01   8.3763319e-02   1.5804868e-01   2.7547329e-02   1.5800824e-01   2.7778358e-02   3.7633077e-02
   4.6551724e-01   9.4209328e-02   1.9624780e-01   2.8727309e-02   1.9620029e-01   2.9049953e-02   4.9430588e-02
   4.9137931e-01   1.0590229e-01   1.8416127e-01   2.9200294e-02   1.8410699e-01   2.9540638e-02   4.7234110e-02
   5.1724138e-01   1.1897691e-01   2.1009201e-01   2.3642875e-02   2.1004246e-01   2.4079088e-02   4.8072589e-02
   5.4310345e-01   1.3357896e-01   1.8473270e-01   2.9282894e-02   1.8466393e-01   2.9713499e-02   4.3047628e-02
