   1.2931034e-02   1.1083110e-04  -1.7186703e-02  -9.6661723e-02  -1.7186516e-02  -9.6661756e-02  -1.0335493e-01
   2.5862069e-02   1.2519489e-04   1.4222821e-01   1.5373999e-01   1.4222788e-01   1.5374030e-01   1.2176482e-01
   3.8793103e-02   1.4142045e-04   3.1265056e-01   9.7166734e-02   3.1265032e-01   9.7167505e-02   1.0806160e-01
   5.1724138e-02   1.5974869e-04  -2.1173389e-01  -2.9725740e-02  -2.1173381e-01  -2.9726331e-02  -7.5672698e-02
   6.4655172e-02   1.8045215e-04   2.6996044e-01   2.2555252e-02   2.6996037e-01   2.2556103e-02   5.0801385e-02
   7.7586207e-02   2.0383849e-04   3.2657796e-02   8.6927644e-02   3.2657487e-02   8.6927760e-02   4.6886577e-02
   9.0517241e-02   2.3025545e-04   3.2491913e-02   3.9924005e-02   3.2491753e-02   3.9924135e-02   4.3620089e-03
   1.0344828e-01   2.6009557e-04   3.7165030e-02   1.0058851e-02   3.7164984e-02   1.0059019e-02   5.6112369e-03
   1.1637931e-01   2.9380239e-04   2.4692849e-01   6.3796487e-02   2.4692816e-01   6.3797754e-02   7.6211799e-02
   1.2931034e-01   3.3187685e-04   3.6917566e-02   1.9044994e-02   3.6917456e-02   1.9045208e-02   5.3416457e-03
   1.4224138e-01   3.7488464e-04  -7.3103087e-02  -1.4557022e-02  -7.3102992e-02  -1.4557500e-02  -2.2019391e-02
   1.5517241e-01   4.2346484e-04   2.2385516e-01   1.6677140e-01   2.2385393e-01   1.6677306e-01   1.0258534e-01
   1.6810345e-01   4.7833922e-04   1.8654949e-01  -1.0183897e-02   1.8654958e-01  -1.0182340e-02   4.1769808e-02
   1.8103448e-01   5.4032274e-04  -6.3828561e-02  -5.0586536e-02  -6.3828084e-02  -5.0587138e-02  -4.9400655e-02
   1.9396552e-01   6.1033634e-04   6.3245299e-02   1.0272152e-01   6.3244205e-02   1.0272219e-01   5.1009444e-02
   2.0689655e-01   6.8941928e-04   1.5979163e-01   5.9550907e-02   1.5979092e-01   5.9552830e-02   4.3033460e-02
   2.1982759e-01   7.7874606e-04   5.4198490e-02  -2.6263569e-02   5.4198847e-02  -2.6262832e-02  -4.8092971e-03
   2.3275862e-01   8.7964266e-04   2.0282319e-02   3.7701605e-02   2.0281740e-02   3.7701916e-02   9.9592392e-03
   2.4568966e-01   9.9360609e-04   1.6195529e-01   8.1451529e-02   1.6195388e-01   8.1454337e-02   6.7907297e-02
   2.5862069e-01   1.1223279e-03   1.1944310e-01   3.5101281e-03   1.1944303e-01   3.5124678e-03   2.5197091e-02
   2.7155172e-01   1.2677164e-03   5.7530241e-02   4.5357228e-03   5.7530141e-02   4.5369957e-03   1.6552917e-02
   2.8448276e-01   1.4319280e-03   1.2559841e-01   8.1714246e-02   1.2559637e-01   8.1717385e-02   5.1479186e-02
   2.9741379e-01   1.6173963e-03   8.7536685e-02   2.3569327e-02   8.7536019e-02   2.3571798e-02   2.0622144e-02
   3.1034483e-01   1.8268690e-03   5.4607465e-02   2.5277029e-03   5.4607384e-02   2.5294440e-03   3.5642583e-03
   3.2327586e-01   2.0634483e-03   1.1845809e-01   3.8268202e-02   1.1845671e-01   3.8272468e-02   3.7478898e-02
   3.3620690e-01   2.3306345e-03   7.4621436e-02   3.2107116e-02   7.4620130e-02   3.2110151e-02   2.1645624e-02
   3.4913793e-01   2.6323807e-03   5.9940153e-02   2.5236074e-02   5.9938993e-02   2.5238828e-02   1.9648431e-02
   3.6206897e-01   2.9731459e-03   1.6395025e-01   4.4157657e-02   1.6394795e-01   4.4166164e-02   5.2290909e-02
   3.7500000e-01   3.3579623e-03   1.3954066e-01   3.2515186e-02   1.3953876e-01   3.2523364e-02   4.0461418e-02
   3.8793103e-01   3.7925090e-03   3.2825891e-02   8.9132653e-03   3.2825301e-02   8.9154381e-03   2.4120658e-03
   4.0086207e-01   4.2831895e-03   9.2880738e-02   4.1526076e-02   9.2877633e-02   4.1533019e-02   3.3570591e-02
   4.1379310e-01   4.8372295e-03   1.4944646e-01   4.3452071e-02   1.4944280e-01   4.3464688e-02   4.3932360e-02
   4.2672414e-01   5.4627749e-03   7.5344982e-02   6.2341989e-03   7.5344388e-02   6.2413825e-03   1.0452854e-02
   4.3965517e-01   6.1690095e-03   5.7898188e-02   2.3679142e-02   5.7895639e-02   2.3685376e-02   1.0533136e-02
   4.5258621e-01   6.9662867e-03   1.1660781e-01   3.8179167e-02   1.1660317e-01   3.8193345e-02   3.5662714e-02
   4.6551724e-01   7.8662697e-03   1.3343680e-01   2.6719186e-02   1.3343313e-01   2.6737505e-02   3.8972172e-02
   4.7844828e-01   8.8820983e-03   1.3623045e-01   3.3917036e-02   1.3622519e-01   3.3938154e-02   4.4232405e-02
   4.9137931e-01   1.0028569e-02   1.3145658e-01   3.6956424e-02   1.3145011e-01   3.6979433e-02   4.0844209e-02
   5.0431034e-01   1.1322333e-02   1.1303542e-01   1.1855816e-02   1.1303308e-01   1.1878153e-02   2.5519999e-02
   5.1724138e-01   1.2782129e-02   1.1957613e-01   1.9341577e-02   1.1957181e-01   1.9368253e-02   2.9222990e-02
   5.3017241e-01   1.4429023e-02   1.3025773e-01   5.1681550e-02   1.3024471e-01   5.1714352e-02   4.3479414e-02
   5.4310345e-01   1.6286690e-02   1.2050007e-01   2.7682674e-02   1.2049220e-01   2.7716925e-02   3.1625244e-02
   5.5603448e-01   1.8381724e-02   1.2967119e-01  -1.2866048e-03   1.2967159e-01  -1.2450034e-03   2.4480831e-02
   5.6896552e-01   2.0743954e-02   1.6302205e-01   2.8947482e-02   1.6301156e-01   2.9006502e-02   4.5168634e-02
   5.8189655e-01   2.3406851e-02   1.7144218e-01   4.8516845e-02   1.7142235e-01   4.8586880e-02   5.7868418e-02
   5.9482759e-01   2.6407879e-02   1.5516409e-01   2.9514342e-02   1.5515047e-01   2.9585854e-02   4.4763917e-02
   6.0775862e-01   2.9788985e-02   1.6847816e-01   2.0062606e-02   1.6846770e-01   2.0150198e-02   4.4144189e-02
   6.2068966e-01   3.3597047e-02   1.8702064e-01   2.4035227e-02   1.8700652e-01   2.4144888e-02   4.7914856e-02
   6.3362069e-01   3.7884363e-02   1.7847325e-01   2.5081705e-02   1.7845663e-01   2.5199707e-02   4.6121436e-02
   6.4655172e-01   4.2709253e-02   1.7586876e-01   2.9817094e-02   1.7584648e-01   2.9948182e-02   4.7337580e-02
   6.5948276e-01   4.8136555e-02   1.9923113e-01   3.0100101e-02   1.9920578e-01   3.0267473e-02   5.3235507e-02
   6.7241379e-01   5.4238293e-02   2.2127292e-01   1.9395297e-02   2.2125446e-01   1.9604753e-02   5.3867795e-02
   6.8534483e-01   6.1094245e-02   2.3619830e-01   2.2092806e-02   2.3617461e-01   2.2344651e-02   6.2744470e-02
   6.9827586e-01   6.8792569e-02   2.6284064e-01   3.6429683e-02   2.6279671e-01   3.6745239e-02   7.7386848e-02
   7.1120690e-01   7.7430454e-02   2.8740141e-01   3.3154926e-02   2.8735635e-01   3.3543295e-02   8.2302604e-02
   7.2413793e-01   8.7114634e-02   2.8681412e-01   2.3157522e-02   2.8677858e-01   2.3593578e-02   7.5617833e-02
   7.3706897e-01   9.7961998e-02   2.9338479e-01   2.3069184e-02   2.9334492e-01   2.3570767e-02   7.5560980e-02
   7.5000000e-01   1.1010001e-01   3.1801309e-01   2.5034181e-02   3.1796439e-01   2.5645231e-02   8.2519690e-02
   7.6293103e-01   1.2366701e-01   3.4207383e-01   2.6430076e-02   3.4201598e-01   2.7168344e-02   8.9263783e-02
   7.7586207e-01   1.3881254e-01   3.6124879e-01   2.9183238e-02   3.6117702e-01   3.0058362e-02   9.5826083e-02
   7.8879310e-01   1.5569716e-01   3.8286257e-01   2.5388146e-02   3.8279216e-01   2.6428452e-02   1.0069498e-01
   8.0172414e-01   1.7449235e-01   4.1521893e-01   2.1213015e-02   4.1515240e-01   2.2477450e-02   1.0832496e-01
   8.1465517e-01   1.9537987e-01   4.5320045e-01   3.1551305e-02   4.5309023e-01   3.3096542e-02   1.2108629e-01
   8.2758621e-01   2.1855090e-01   4.7342485e-01   3.5229531e-02   4.7328702e-01   3.7035117e-02   1.2647967e-01
   8.4051724e-01   2.4420474e-01   4.7297142e-01   2.3404757e-02   4.7286737e-01   2.5420426e-02   1.1986665e-01
   8.5344828e-01   2.7254707e-01   4.9023140e-01   2.0987249e-02   4.9012602e-01   2.3318957e-02   1.2129159e-01
   8.6637931e-01   3.0378774e-01   5.2438288e-01   2.6519143e-02   5.2423490e-01   2.9299086e-02   1.2996561e-01
   8.7931034e-01   3.3813814e-01   5.4810586e-01   2.5370978e-02   5.4794658e-01   2.8605232e-02   1.3453067e-01
   8.9224138e-01   3.7580809e-01   5.6476962e-01   2.4587624e-02   5.6459620e-01   2.8291443e-02   1.3799525e-01
   9.0517241e-01   4.1700216e-01   5.9425507e-01   2.8370445e-02   5.9403285e-01   3.2694680e-02   1.4696865e-01
   9.1810345e-01   4.6191611e-01   6.2912339e-01   2.7575946e-02   6.2888063e-01   3.2646960e-02   1.5450441e-01
   9.3103448e-01   5.1073239e-01   6.4881292e-01   2.4530113e-02   6.4856849e-01   3.0312556e-02   1.5690569e-01
   9.4396552e-01   5.6361648e-01   6.6120013e-01   2.5617857e-02   6.6091614e-01   3.2120714e-02   1.5790806e-01
   9.5689655e-01   6.2071247e-01   6.7359960e-01   2.7202952e-02   6.7326538e-01   3.4498638e-02   1.5757838e-01
   9.6982759e-01   6.8213956e-01   6.8253882e-01   2.3126596e-02   6.8221512e-01   3.1250787e-02   1.5497306e-01
   9.8275862e-01   7.4798872e-01   6.9413038e-01   2.0803799e-02   6.9379965e-01   2.9863548e-02   1.5417866e-01
   9.9568966e-01   8.1832026e-01   7.1306004e-01   2.1410640e-02   7.1268153e-01   3.1592307e-02   1.5760687e-01
   1.0086207e+00   8.9316154e-01   7.3987228e-01   2.2831476e-02   7.3942649e-01   3.4361815e-02   1.6319624e-01
   1.0215517e+00   9.7250763e-01   7.5741072e-01   2.5144585e-02   7.5687484e-01   3.7996226e-02   1.6688975e-01
   1.0344828e+00   1.0563193e+00   7.6520889e-01   2.5072248e-02   7.6461663e-01   3.9174770e-02   1.6632261e-01
   1.0474138e+00   1.1445270e+00   7.7269406e-01   2.1687465e-02   7.7210671e-01   3.7117266e-02   1.6343190e-01
   1.0603448e+00   1.2370282e+00   7.8489812e-01   1.9905736e-02   7.8428546e-01   3.6845900e-02   1.6212769e-01
