0.015	0.10471975511965977	0	1	0.05307344641079779	11.62026716546738	1.2035433881478725	-2.4602530742570665	0.9999304273605878	0.9999304273605878	-0.06063857246357826	0	1.1095170609916036	0.10628391747708268	0.003233143514520981
0.03	0.10471975511965977	0	1	0.05357415225507744	0.42565236144967816	0.026604595670949117	-0.04366161319571582	0.999929101783258	0.9999304207492433	-0.0012194476643797335	0	1.1113938477239689	0.10628391747708268	0.005109930246886134
0.045	0.10471975511965977	0	1	0.05414134444841088	0.500035787713974	0.034036620672079625	-0.11321488142087688	0.9999275695438179	0.9999303999832364	-0.00981896148610311	0	1.113521937959721	0.10628391747708268	0.007238020482638441
0.06	0.10471975511965977	0	1	0.0546677268445759	0.47371560510903793	0.030908405172263807	-0.08703808889277104	0.9999261180009941	0.9999303645802935	-0.008218485554985167	0	1.1154466108511418	0.10628391747708268	0.009162693374059271
0.075	0.10471975511965977	0	1	0.05518568340870187	0.4738322647369572	0.03056118852084166	-0.08216623365239668	0.9999246613652815	0.9999303150611226	-0.007143337793504028	0	1.117305141196423	0.10628391747708268	0.01102122371934025
0.09	0.10471975511965977	0	1	0.05569161649788252	0.47168863407350137	0.029981477713016184	-0.0768643527306351	0.9999232108336684	0.9999302515713524	-0.006454276178412478	0	1.1190864997768493	0.10628391747708268	0.012802582299766658
0.105	0.10471975511965977	0	1	0.05618568279719086	0.4697262725731821	0.029426010341058517	-0.07214724583977378	0.999921767369033	0.9999301743155321	-0.005877190323822274	0	1.1207940099059859	0.10628391747708268	0.014510092428903134
0.12	0.10471975511965977	0	1	0.056668803454220915	0.468503101956186	0.02895298901075637	-0.06830802225145899	0.9999203296399455	0.999930083494313	-0.005418456916031799	0	1.1224339459444566	0.10628391747708268	0.01615002846737382
0.135	0.10471975511965977	0	1	0.05714172997658423	0.46782419601635483	0.028541584006223124	-0.06508856802141859	0.9999188966534557	0.9999299792947905	-0.005043087552252462	0	1.124011664096318	0.10628391747708268	0.017727746619235433
0.15000000000000002	0.10471975511965977	0	1	0.057605133012062694	0.4675927338548325	0.028181313647570903	-0.062355562172575485	0.9999174675215118	0.9999298618928414	-0.004727928885031685	0	1.125531992605507	0.10628391747708268	0.019248075128424275
0.16500000000000004	0.10471975511965977	0	1	0.05805959842586708	0.46772260058782694	0.027862864387765366	-0.06000833647570731	0.999916041494295	0.9999297314544457	-0.004458457516597464	0	1.1269992212821436	0.10628391747708268	0.02071530380506089
0.18000000000000005	0.10471975511965977	0	1	0.05850564776020057	0.4681492726104926	0.027579222943783448	-0.05797298991660021	0.9999146179168219	0.999929588136944	-0.004224600792228356	0	1.1284171911981429	0.10628391747708268	0.022133273721060328
0.19500000000000006	0.10471975511965977	0	1	0.05894375666047707	0.46882626316362924	0.027325291407752358	-0.056195719212674945	0.9999131961856205	0.999929432089851	-0.004019232442998069	0	1.1297893781190271	0.10628391747708268	0.02350546064194451
0.21000000000000008	0.10471975511965977	0	1	0.05937435913222723	0.4697155336599002	0.027096878029356973	-0.05463451381809849	0.9999117757465078	0.999929263455435	-0.0038370928384222095	0	1.1311189256004712	0.10628391747708268	0.024835008123388635
