   1.2931034e-02   3.1595434e-15  -1.7476845e-02  -9.6663834e-02  -1.7476845e-02  -9.6663834e-02  -1.0343246e-01
   2.5862069e-02   3.0136845e-15   1.4188183e-01   1.5373903e-01   1.4188183e-01   1.5373903e-01   1.2166972e-01
   3.8793103e-02  -7.6787772e-15   3.1220172e-01   9.7158341e-02   3.1220172e-01   9.7158341e-02   1.0792754e-01
   5.1724138e-02   3.0639056e-15  -2.1200370e-01  -2.9722055e-02  -2.1200370e-01  -2.9722055e-02  -7.5747456e-02
   6.4655172e-02   9.0903800e-17   2.6919440e-01   2.2552150e-02   2.6919440e-01   2.2552150e-02   5.0592023e-02
   7.7586207e-02   1.5769459e-15   3.2119913e-02   8.6916481e-02   3.2119913e-02   8.6916481e-02   4.6726597e-02
   9.0517241e-02   6.3505373e-15   3.2021492e-02   3.9928838e-02   3.2021492e-02   3.9928838e-02   4.2271686e-03
   1.0344828e-01   3.6430289e-15   3.6312052e-02   1.0047439e-02   3.6312052e-02   1.0047439e-02   5.3707545e-03
   1.1637931e-01   2.7951260e-15   2.4598097e-01   6.3793834e-02   2.4598097e-01   6.3793834e-02   7.5954435e-02
   1.2931034e-01   8.9688046e-15   3.5927975e-02   1.9038184e-02   3.5927975e-02   1.9038184e-02   5.0616058e-03
   1.4224138e-01   8.6879950e-15  -7.3904992e-02  -1.4566960e-02  -7.3904992e-02  -1.4566960e-02  -2.2253828e-02
   1.5517241e-01   2.0346758e-14   2.2274090e-01   1.6677026e-01   2.2274090e-01   1.6677026e-01   1.0225984e-01
   1.6810345e-01   3.2923606e-14   1.8482519e-01  -1.0203076e-02   1.8482519e-01  -1.0203076e-02   4.1307003e-02
   1.8103448e-01   4.4904573e-14  -6.5285368e-02  -5.0588613e-02  -6.5285368e-02  -5.0588613e-02  -4.9816677e-02
   1.9396552e-01   7.8637203e-14   6.1803407e-02   1.0270699e-01   6.1803407e-02   1.0270699e-01   5.0595440e-02
   2.0689655e-01   1.2800556e-13   1.5768032e-01   5.9537918e-02   1.5768032e-01   5.9537918e-02   4.2442263e-02
   2.1982759e-01   2.0502299e-13   5.1845796e-02  -2.6279029e-02   5.1845796e-02  -2.6279029e-02  -5.4564218e-03
