 2.58620690e-002 7.50293059e-002 6.94676307e-002 1.89965898e-002 6.94426950e-002 1.90875419e-002 1.13058422e-002
 5.17241379e-002 8.05367084e-002 2.59843980e-001 1.66676697e-001 2.59609437e-001 1.67041776e-001 1.09427833e-001
 7.75862069e-002 8.64341946e-002 -5.82989276e-002 -5.08191555e-002 -5.82221975e-002 -5.09070451e-002 -5.13235545e-002
 1.03448276e-001 9.27473014e-002 2.43134443e-001 5.97200442e-002 2.43037453e-001 6.01135386e-002 6.07737770e-002
 1.29310345e-001 9.95029347e-002 1.27729772e-002 3.73484419e-002 1.27080966e-002 3.73705678e-002 5.88063084e-003
 1.55172414e-001 1.06729399e-001 1.87137500e-001 3.47241908e-003 1.87130707e-001 3.82100874e-003 3.88631791e-002
 1.81034483e-001 1.14456422e-001 1.62406150e-001 8.15250141e-002 1.62242968e-001 8.18492805e-002 5.75372313e-002
 2.06896552e-001 1.22715168e-001 9.14241906e-002 2.38360512e-003 9.14188757e-002 2.57941034e-003 9.15639000e-003
 2.32758621e-001 1.31538249e-001 1.22424038e-001 3.21023668e-002 1.22350016e-001 3.23833401e-002 3.00768542e-002
 2.58620690e-001 1.40959721e-001 2.21697332e-001 4.40816297e-002 2.21588211e-001 4.46269180e-002 6.26277253e-002
 2.84482759e-001 1.51015071e-001 6.67557334e-002 8.74374570e-003 6.67324556e-002 8.91966390e-003 6.55693759e-003
 3.10344828e-001 1.61741188e-001 2.13643445e-001 4.32820597e-002 2.13520412e-001 4.38849840e-002 5.50318673e-002
 3.36206897e-001 1.73176327e-001 9.34987096e-002 2.34153033e-002 9.34275099e-002 2.36977955e-002 1.41758450e-002
 3.62068966e-001 1.85360050e-001 1.93557056e-001 2.64981952e-002 1.93470318e-001 2.71242403e-002 4.81937466e-002
 3.87931034e-001 1.98333154e-001 1.71280737e-001 3.67051589e-002 1.71152654e-001 3.72978375e-002 4.46223684e-002
 4.13793103e-001 2.12137579e-001 1.67918489e-001 1.90062030e-002 1.67846968e-001 1.96277893e-002 3.44219073e-002
 4.39655172e-001 2.26816294e-001 1.60216719e-001 2.72586722e-002 1.60107555e-001 2.78927055e-002 3.41589859e-002
 4.65517241e-001 2.42413170e-001 1.96442482e-001 2.83552403e-002 1.96320756e-001 2.91861141e-002 4.51387317e-002
 4.91379310e-001 2.58972823e-001 1.77573852e-001 2.88227959e-002 1.77441761e-001 2.96251198e-002 4.12379667e-002
 5.17241379e-001 2.76540440e-001 2.04843220e-001 2.32365217e-002 2.04728682e-001 2.42249314e-002 4.22708462e-002
 5.43103448e-001 2.95161579e-001 1.64945554e-001 2.88039629e-002 1.64794981e-001 2.96533008e-002 3.36260015e-002
 5.68965517e-001 3.14881951e-001 2.08531179e-001 1.82885086e-002 2.08427522e-001 1.94342571e-002 3.85966530e-002
 5.94827586e-001 3.35747178e-001 2.09477521e-001 3.50493045e-002 2.09268540e-001 3.62762117e-002 5.09683401e-002
 6.20689655e-001 3.57802534e-001 2.15351107e-001 2.16430068e-002 2.15211752e-001 2.29874075e-002 4.35140088e-002
 6.46551724e-001 3.81092662e-001 2.13560947e-001 2.33042216e-002 2.13401221e-001 2.47241582e-002 4.13218915e-002
 6.72413793e-001 4.05661282e-001 2.15614689e-001 2.72580996e-002 2.15416296e-001 2.87839826e-002 4.36164642e-002
 6.98275862e-001 4.31550881e-001 2.35747084e-001 1.91829103e-002 2.35595913e-001 2.09579926e-002 4.72998938e-002
 7.24137931e-001 4.58802396e-001 2.49384574e-001 3.30578984e-002 2.49111867e-001 3.50537922e-002 5.43216694e-002
 7.50000000e-001 4.87454893e-001 2.23131340e-001 1.87087077e-002 2.22964099e-001 2.06063406e-002 3.90111711e-002
 7.75862069e-001 5.17545241e-001 2.43820580e-001 2.31906280e-002 2.43601158e-001 2.53920512e-002 4.41838022e-002
 8.01724138e-001 5.49107796e-001 2.48681243e-001 2.63032353e-002 2.48417743e-001 2.86852870e-002 4.83803371e-002
 8.27586207e-001 5.82174089e-001 2.73714988e-001 2.27512934e-002 2.73469690e-001 2.55312493e-002 5.37191602e-002
 8.53448276e-001 6.16772536e-001 2.63205220e-001 2.57449685e-002 2.62912839e-001 2.85767504e-002 4.89899586e-002
 8.79310345e-001 6.52928159e-001 2.61757075e-001 1.98711322e-002 2.61513638e-001 2.28526946e-002 4.42516945e-002
 9.05172414e-001 6.90662347e-001 2.86067831e-001 2.28138941e-002 2.85772048e-001 2.62605097e-002 5.24940050e-002
 9.31034483e-001 7.29992632e-001 2.89294373e-001 2.54358646e-002 2.88946830e-001 2.91195349e-002 5.46084184e-002
 9.56896552e-001 7.70932514e-001 2.96087770e-001 2.13540294e-002 2.95773651e-001 2.53359291e-002 5.18968297e-002
 9.82758621e-001 8.13491316e-001 2.86763648e-001 2.18373508e-002 2.86424706e-001 2.59065125e-002 4.70597393e-002
 1.00862069e+000 8.57674088e-001 2.96866230e-001 2.02226131e-002 2.96530264e-001 2.46640423e-002 4.80799739e-002
 1.03448276e+000 9.03481555e-001 3.18719386e-001 2.40932190e-002 3.18299858e-001 2.91158146e-002 5.66262066e-002
 1.06034483e+000 9.50910104e-001 3.18239093e-001 2.13676412e-002 3.17840653e-001 2.66461150e-002 5.39189644e-002
 1.08620690e+000 9.99951827e-001 3.23182128e-001 2.06653915e-002 3.22772267e-001 2.63022785e-002 5.16595148e-002
 1.11206897e+000 1.05059460e+000 3.25010802e-001 2.00283637e-002 3.24588939e-001 2.59841698e-002 5.07330186e-002
 1.13793103e+000 1.10282223e+000 3.40607936e-001 2.07672114e-002 3.40145144e-001 2.73189401e-002 5.57144147e-002
 1.16379310e+000 1.15661457e+000 3.54890913e-001 2.30879940e-002 3.54352566e-001 3.02468913e-002 5.90546246e-002
 1.18965517e+000 1.21194780e+000 3.41392528e-001 1.79924684e-002 3.40935600e-001 2.52092033e-002 5.03284971e-002
 1.21551724e+000 1.26879460e+000 3.53691127e-001 1.98396222e-002 3.53165103e-001 2.76664815e-002 5.21541491e-002
 1.24137931e+000 1.32712444e+000 3.60106751e-001 1.87835875e-002 3.59575115e-001 2.71188445e-002 5.32724118e-002
 1.26724138e+000 1.38690388e+000 3.76912896e-001 2.11768112e-002 3.76289922e-001 3.02932848e-002 5.85771524e-002
 1.29310345e+000 1.44809686e+000 3.78267664e-001 1.90991465e-002 3.77664195e-001 2.86523879e-002 5.56438537e-002
 1.31896552e+000 1.51066499e+000 3.74434801e-001 1.64891435e-002 3.73869957e-001 2.63546458e-002 5.12358952e-002
 1.34482759e+000 1.57456794e+000 3.90621455e-001 1.84958659e-002 3.89965732e-001 2.92223534e-002 5.58369259e-002
 1.37068966e+000 1.63976370e+000 4.02183682e-001 1.80695852e-002 4.01501919e-001 2.95708200e-002 5.85412995e-002
 1.39655172e+000 1.70620892e+000 4.05601699e-001 1.86013812e-002 4.04868023e-001 3.06697471e-002 5.76190408e-002
 1.42241379e+000 1.77385923e+000 4.03938786e-001 1.55968553e-002 4.03262417e-001 2.80932005e-002 5.29180915e-002
 1.44827586e+000 1.84266954e+000 4.08618669e-001 1.56944932e-002 4.07902710e-001 2.88255543e-002 5.28431888e-002
 1.47413793e+000 1.91259431e+000 4.26024550e-001 1.71965450e-002 4.25213281e-001 3.14054784e-002 5.78340927e-002
 1.50000000e+000 1.98358784e+000 4.31948345e-001 1.61285760e-002 4.31131252e-001 3.10700361e-002 5.77874818e-002
 1.52586207e+000 2.05560449e+000 4.32936571e-001 1.50976757e-002 4.32116427e-001 3.06171223e-002 5.49921918e-002
 1.55172414e+000 2.12859892e+000 4.37942929e-001 1.35133107e-002 4.37138821e-001 2.97702877e-002 5.38705168e-002
 1.57758621e+000 2.20252631e+000 4.49712617e-001 1.45740309e-002 4.48820273e-001 3.18465604e-002 5.72929420e-002
 1.60344828e+000 2.27734252e+000 4.62410651e-001 1.50296463e-002 4.61448205e-001 3.33924307e-002 5.98406268e-002
 1.62931034e+000 2.35300427e+000 4.59606594e-001 1.29947480e-002 4.58685559e-001 3.18534590e-002 5.57509191e-002
 1.65517241e+000 2.42946925e+000 4.63167440e-001 1.20651486e-002 4.62239690e-001 3.16877552e-002 5.38745663e-002
 1.68103448e+000 2.50669629e+000 4.72310707e-001 1.18097076e-002 4.71342250e-001 3.24554582e-002 5.52782713e-002
 1.70689655e+000 2.58464539e+000 4.83140641e-001 1.29510388e-002 4.82065107e-001 3.47252231e-002 5.82398270e-002
 1.73275862e+000 2.66327786e+000 4.90073222e-001 1.13822721e-002 4.89014984e-001 3.41418329e-002 5.73890788e-002
 1.75862069e+000 2.74255635e+000 4.88957349e-001 9.80243772e-003 4.87928273e-001 3.31870182e-002 5.41875942e-002
 1.78448276e+000 2.82244491e+000 4.98466191e-001 9.61436711e-003 4.97388092e-001 3.41476957e-002 5.55663589e-002
 1.81034483e+000 2.90290899e+000 5.11551668e-001 9.85095597e-003 5.10396350e-001 3.57451569e-002 5.86829747e-002
 1.83620690e+000 2.98391550e+000 5.17553139e-001 9.73355546e-003 5.16344748e-001 3.66619037e-002 5.86825160e-002
 1.86206897e+000 3.06543281e+000 5.17633969e-001 7.42401287e-003 5.16496285e-001 3.50945780e-002 5.51396016e-002
 1.88793103e+000 3.14743069e+000 5.22414838e-001 7.01741925e-003 5.21241513e-001 3.56902320e-002 5.45215099e-002
 1.91379310e+000 3.22988037e+000 5.34727233e-001 7.17885975e-003 5.33473355e-001 3.72951623e-002 5.71794469e-002
 1.93965517e+000 3.31275450e+000 5.42887996e-001 7.01150113e-003 5.41575649e-001 3.83712540e-002 5.81876243e-002
 1.96551724e+000 3.39602706e+000 5.44943155e-001 5.52859186e-003 5.43658703e-001 3.77997653e-002 5.59535463e-002
 1.99137931e+000 3.47967343e+000 5.49748873e-001 3.92735323e-003 5.48496984e-001 3.72868083e-002 5.46622922e-002
 2.01724138e+000 3.56367027e+000 5.59124859e-001 4.23900129e-003 5.57780216e-001 3.89847113e-002 5.66089468e-002
 2.04310345e+000 3.64799551e+000 5.70259660e-001 4.04429965e-003 5.68846864e-001 4.03197450e-002 5.86192731e-002
 2.06896552e+000 3.73262830e+000 5.73641065e-001 2.90637153e-003 5.72234998e-001 4.02445735e-002 5.70650888e-002
 2.09482759e+000 3.81754898e+000 5.74817717e-001 1.28711867e-003 5.73456571e-001 3.95553454e-002 5.44988664e-002
 2.12068966e+000 3.90273901e+000 5.83973424e-001 7.82335327e-004 5.82565957e-001 4.05274952e-002 5.54711494e-002
