 2.58620690e-002 1.28913113e-008 -1.74766287e-002 -9.66638442e-002 -1.74766286e-002 -9.66638442e-002 -1.03432379e-001
 5.17241379e-002 2.09899212e-008 1.41882055e-001 1.53739012e-001 1.41882055e-001 1.53739012e-001 1.21669835e-001
 7.75862069e-002 3.41762443e-008 3.12202165e-001 9.71584296e-002 3.12202165e-001 9.71584298e-002 1.07927603e-001
 1.03448276e-001 5.56465104e-008 -2.12003136e-001 -2.97219990e-002 -2.12003136e-001 -2.97219993e-002 -7.57473228e-002
 1.29310345e-001 9.06048657e-008 2.69194990e-001 2.25521356e-002 2.69194990e-001 2.25521361e-002 5.05922056e-002
 1.55172414e-001 1.47524818e-007 3.21205717e-002 8.69164740e-002 3.21205715e-002 8.69164740e-002 4.67268225e-002
 1.81034483e-001 2.40203120e-007 3.20225192e-002 3.99287662e-002 3.20225190e-002 3.99287663e-002 4.22748031e-003
 2.06896552e-001 3.91103944e-007 3.63139229e-002 1.00475450e-002 3.63139229e-002 1.00475453e-002 5.37102980e-003
 2.32758621e-001 6.36803917e-007 2.45984103e-001 6.37946347e-002 2.45984102e-001 6.37946374e-002 7.59545146e-002
 2.58620690e-001 1.03685787e-006 3.59312836e-002 1.90390102e-002 3.59312832e-002 1.90390108e-002 5.06186627e-003
 2.84482759e-001 1.68823416e-006 -7.39019982e-002 -1.45668077e-002 -7.39019978e-002 -1.45668098e-002 -2.22531794e-002
 3.10344828e-001 2.74881851e-006 2.22744025e-001 1.66770283e-001 2.22744017e-001 1.66770294e-001 1.02260841e-001
 3.36206897e-001 4.47568312e-006 1.84829161e-001 -1.02031000e-002 1.84829162e-001 -1.02030855e-002 4.13082893e-002
 3.62068966e-001 7.28739653e-006 -6.52802039e-002 -5.05885317e-002 -6.52801975e-002 -5.05885400e-002 -4.98150366e-002
 3.87931034e-001 1.18654758e-005 6.18099440e-002 1.02707095e-001 6.18099227e-002 1.02707107e-001 5.05974665e-002
 4.13793103e-001 1.93195675e-005 1.57688562e-001 5.95379646e-002 1.57688542e-001 5.95380177e-002 4.24449142e-002
 4.39655172e-001 3.14563845e-005 5.18566365e-002 -2.62789345e-002 5.18566509e-002 -2.62789060e-002 -5.45303579e-003
 4.65517241e-001 5.12175559e-005 1.81134965e-002 3.76932123e-002 1.81134628e-002 3.76932285e-002 9.33771549e-003
 4.91379310e-001 8.33924399e-005 1.59208871e-001 8.14242974e-002 1.59208752e-001 8.14245291e-002 6.71331359e-002
 5.17241379e-001 1.35778468e-004 1.16040647e-001 3.48784011e-003 1.16040639e-001 3.48811510e-003 2.42532483e-002
 5.43103448e-001 2.21069716e-004 5.41590679e-002 4.51872745e-003 5.41590505e-002 4.51893642e-003 1.56042105e-002
 5.68965517e-001 3.59929998e-004 1.21800515e-001 8.16926896e-002 1.21800002e-001 8.16934548e-002 5.04095104e-002
 5.94827586e-001 5.85991437e-004 8.28188080e-002 2.35340056e-002 8.28185673e-002 2.35348526e-002 1.93059195e-002
 6.20689655e-001 9.53979765e-004 4.96111902e-002 2.49564624e-003 4.96111486e-002 2.49647227e-003 2.16572472e-003
 6.46551724e-001 1.55290837e-003 1.12997681e-001 3.82328031e-002 1.12996644e-001 3.82358657e-002 3.59418052e-002
 6.72413793e-001 2.52746664e-003 6.81420211e-002 3.20701536e-002 6.81406064e-002 3.20731595e-002 1.98381032e-002
 6.98275862e-001 4.11259543e-003 5.27580112e-002 2.51912346e-002 5.27562029e-002 2.51950215e-002 1.76424138e-002
 7.24137931e-001 6.68912645e-003 1.56011697e-001 4.41053901e-002 1.56006547e-001 4.41236037e-002 5.00631131e-002
 7.50000000e-001 1.08726517e-002 1.30357994e-001 3.24538166e-002 1.30351833e-001 3.24785532e-002 3.79005642e-002
 7.75862069e-001 1.76537313e-002 2.24360768e-002 8.85217239e-003 2.24333482e-002 8.85908488e-003 -4.78306445e-004
 8.01724138e-001 2.86146058e-002 8.16499981e-002 4.14571452e-002 8.16292834e-002 4.14979176e-002 3.04402014e-002
 8.27586207e-001 4.62527350e-002 1.36870782e-001 4.33715553e-002 1.36835726e-001 4.34820318e-002 4.04136099e-002
 8.53448276e-001 7.44354369e-002 6.06073179e-002 6.14191439e-003 6.05992875e-002 6.22064679e-003 6.35838281e-003
 8.79310345e-001 1.18970632e-001 4.15890839e-002 2.35777592e-002 4.15400367e-002 2.36640651e-002 6.01129532e-003
 9.05172414e-001 1.88166938e-001 9.88855572e-002 3.80710627e-002 9.87599937e-002 3.83956101e-002 3.07236430e-002
 9.31034483e-001 2.93036051e-001 1.13250142e-001 2.65959750e-002 1.13112638e-001 2.71748362e-002 3.33766339e-002
 9.56896552e-001 4.46525088e-001 1.13333254e-001 3.37819777e-002 1.13066541e-001 3.46641867e-002 3.78946425e-002
 9.82758621e-001 6.61192034e-001 1.06337840e-001 3.68007556e-002 1.05906089e-001 3.80254143e-002 3.39068962e-002
 1.00862069e+000 9.45580720e-001 8.48854560e-002 1.16955218e-002 8.46808881e-002 1.30947724e-002 1.77513441e-002
 1.03448276e+000 1.30103393e+000 8.83660280e-002 1.91575202e-002 8.79082685e-002 2.11589652e-002 2.06297867e-002
 1.06034483e+000 1.72114441e+000 9.59431230e-002 5.14908728e-002 9.43533032e-002 5.43493055e-002 3.40425724e-002
 1.08620690e+000 2.19426439e+000 8.19627304e-002 2.74620354e-002 8.08511713e-002 3.05800697e-002 2.10807102e-002
 1.11206897e+000 2.70723789e+000 8.72198846e-002 -1.52425926e-003 8.71945347e-002 2.59706693e-003 1.28916310e-002
 1.13793103e+000 3.24825497e+000 1.16910066e-001 2.86930633e-002 1.15096421e-001 3.52713675e-002 3.26442933e-002
 1.16379310e+000 3.80809484e+000 1.20708842e-001 4.82417316e-002 1.17238360e-001 5.61520805e-002 4.41200587e-002
 1.18965517e+000 4.38016995e+000 9.96379628e-002 2.92269483e-002 9.71147674e-002 3.67513277e-002 2.98579509e-002
 1.21551724e+000 4.96003296e+000 1.08664080e-001 1.97636893e-002 1.06548376e-001 2.90848647e-002 2.81604287e-002
 1.24137931e+000 5.54478692e+000 1.22257766e-001 2.37170876e-002 1.19394083e-001 3.54191251e-002 3.07707647e-002
 1.26724138e+000 6.13258657e+000 1.09411854e-001 2.47705042e-002 1.06139505e-001 3.63171732e-002 2.80288737e-002
 1.29310345e+000 6.72227284e+000 1.04101424e-001 2.95119010e-002 9.99311808e-002 4.14947936e-002 2.88001275e-002
 1.31896552e+000 7.31312394e+000 1.24416554e-001 2.98122002e-002 1.19609615e-001 4.54068949e-002 3.42099066e-002
 1.34482759e+000 7.90469276e+000 1.42806010e-001 1.91567971e-002 1.38814545e-001 3.86142657e-002 3.44694353e-002
 1.37068966e+000 8.49670326e+000 1.58692361e-001 2.18899018e-002 1.53716324e-001 4.50968399e-002 4.41639192e-002
 1.39655172e+000 9.08898535e+000 1.90086123e-001 3.63398685e-002 1.81958893e-001 6.59111628e-002 6.08546173e-002
 1.42241379e+000 9.68143436e+000 2.18170577e-001 3.31800558e-002 2.09483505e-001 6.93972457e-002 6.77640087e-002
 1.44827586e+000 1.02739859e+001 2.25937189e-001 2.33588329e-002 2.18148363e-001 6.32814365e-002 6.47064078e-002
 1.47413793e+000 1.08666005e+001 2.50010331e-001 2.34911117e-002 2.41098724e-001 7.02025839e-002 7.08350463e-002
 1.50000000e+000 1.14592537e+001 2.97160415e-001 2.57535642e-002 2.86120404e-001 8.42773568e-002 8.57823706e-002
 1.52586207e+000 1.20519306e+001 3.49754705e-001 2.75408937e-002 3.36295188e-001 9.99619968e-002 1.02562503e-001
 1.55172414e+000 1.26446221e+001 4.08533245e-001 3.07752051e-002 3.91888123e-001 1.19458044e-001 1.22519630e-001
 1.57758621e+000 1.32373223e+001 4.79603674e-001 2.74818825e-002 4.60567641e-001 1.36573738e-001 1.43783454e-001
 1.60344828e+000 1.38300277e+001 5.72417675e-001 2.39641140e-002 5.50094353e-001 1.60101456e-001 1.71159498e-001
 1.62931034e+000 1.44227360e+001 6.82625475e-001 3.50842461e-002 6.52373543e-001 2.04002952e-001 2.07100188e-001
 1.65517241e+000 1.50154455e+001 7.84785487e-001 3.94954555e-002 7.47757327e-001 2.41468697e-001 2.38193532e-001
 1.68103448e+000 1.56081551e+001 8.72838859e-001 2.83906623e-002 8.33013594e-001 2.62187060e-001 2.58941965e-001
 1.70689655e+000 1.62008633e+001 9.83668870e-001 2.67712259e-002 9.37137548e-001 3.00157225e-001 2.88447830e-001
 1.73275862e+000 1.67935685e+001 1.10994734e+000 3.29281844e-002 1.05309648e+000 3.52214658e-001 3.23875265e-001
 1.75862069e+000 1.73862683e+001 1.21978971e+000 3.22872062e-002 1.15441211e+000 3.95299975e-001 3.52248444e-001
 1.78448276e+000 1.79789591e+001 1.30976783e+000 3.17023688e-002 1.23602628e+000 4.34437383e-001 3.74557991e-001
 1.81034483e+000 1.85716351e+001 1.39609807e+000 3.54547526e-002 1.31210595e+000 4.78251857e-001 3.96228533e-001
 1.83620690e+000 1.91642867e+001 1.47193210e+000 3.43430524e-002 1.37908529e+000 5.15642639e-001 4.10637037e-001
 1.86206897e+000 1.97568987e+001 1.51628530e+000 3.08407845e-002 1.41660454e+000 5.41575329e-001 4.13835696e-001
 1.88793103e+000 2.03494461e+001 1.53822410e+000 3.10414630e-002 1.43142776e+000 5.64013752e-001 4.10799383e-001
 1.91379310e+000 2.09418882e+001 1.54562703e+000 3.17959103e-002 1.43216367e+000 5.82134969e-001 4.01574874e-001
 1.93965517e+000 2.15341592e+001 1.54386783e+000 2.67731967e-002 1.42627690e+000 5.91590144e-001 3.88579111e-001
 1.96551724e+000 2.21261515e+001 1.54156738e+000 2.32395767e-002 1.41928833e+000 6.02155053e-001 3.76051377e-001
 1.99137931e+000 2.27176909e+001 1.54181537e+000 2.24004860e-002 1.41354876e+000 6.16097650e-001 3.67347140e-001
 2.01724138e+000 2.33084941e+001 1.55418489e+000 2.23219677e-002 1.41851194e+000 6.35462674e-001 3.61905861e-001
 2.04310345e+000 2.38981028e+001 1.56191651e+000 2.30972745e-002 1.41865233e+000 6.53867132e-001 3.56733809e-001
 2.06896552e+000 2.44857769e+001 1.56119989e+000 2.23326468e-002 1.41153595e+000 6.67390507e-001 3.48598540e-001
 2.09482759e+000 2.50703287e+001 1.56120115e+000 1.79815599e-002 1.40649848e+000 6.77815883e-001 3.38999724e-001
 2.12068966e+000 2.56498682e+001 1.56917648e+000 1.43766561e-002 1.40832050e+000 6.92210145e-001 3.31807950e-001
 2.14655172e+000 2.62214314e+001 1.57887298e+000 1.35633020e-002 1.41040333e+000 7.09779058e-001 3.26224039e-001
 2.17241379e+000 2.67804744e+001 1.58101164e+000 1.14020045e-002 1.40629397e+000 7.22540703e-001 3.19328079e-001
 2.19827586e+000 2.73202829e+001 1.59362553e+000 7.32241880e-003 1.41250355e+000 7.37922544e-001 3.14530530e-001
 2.22413793e+000 2.78314929e+001 1.60715695e+000 4.78589797e-003 1.41901384e+000 7.54570127e-001 3.11930744e-001
 2.25000000e+000 2.83021797e+001 1.63387295e+000 3.05969729e-003 1.43710799e+000 7.77348565e-001 3.13939496e-001
 2.27586207e+000 2.87191788e+001 1.65977295e+000 2.52763423e-003 1.45438202e+000 7.99765951e-001 3.16808873e-001
 2.30172414e+000 2.90710214e+001 1.68026690e+000 2.09357561e-003 1.46756641e+000 8.18260401e-001 3.18144696e-001
 2.32758621e+000 2.93516665e+001 1.70436566e+000 -1.65019553e-003 1.48638106e+000 8.33988246e-001 3.17990966e-001
 2.35344828e+000 2.95628806e+001 1.71031674e+000 -8.67831831e-003 1.49194042e+000 8.36284903e-001 3.11184319e-001
 2.37931034e+000 2.97135100e+001 1.72560715e+000 -1.19825940e-002 1.50465445e+000 8.44913376e-001 3.08487995e-001
 2.40517241e+000 2.98162129e+001 1.74932000e+000 -1.28008642e-002 1.52411824e+000 8.58689654e-001 3.09720612e-001
 2.43103448e+000 2.98838762e+001 1.77136237e+000 -1.64389038e-002 1.54402729e+000 8.68317114e-001 3.09412217e-001
 2.45689655e+000 2.99273782e+001 1.79271941e+000 -2.20650968e-002 1.56468375e+000 8.75268255e-001 3.10080744e-001
 2.48275862e+000 2.99548873e+001 1.81435164e+000 -2.56091701e-002 1.58477552e+000 8.83750103e-001 3.10814641e-001
 2.50862069e+000 2.99720958e+001 1.84260327e+000 -2.68381753e-002 1.60959751e+000 8.97275293e-001 3.14984175e-001
 2.53448276e+000 2.99827865e+001 1.87011308e+000 -2.89950327e-002 1.63433625e+000 9.09455140e-001 3.17659010e-001
 2.56034483e+000 2.99893993e+001 1.89091021e+000 -3.36351225e-002 1.65456335e+000 9.16020125e-001 3.16998199e-001
 2.58620690e+000 2.99934785e+001 1.90506660e+000 -3.99551165e-002 1.66991810e+000 9.17741084e-001 3.13322446e-001
 2.61206897e+000 2.99959905e+001 1.91470782e+000 -4.64800489e-002 1.68148981e+000 9.16983342e-001 3.08693851e-001
 2.63793103e+000 2.99975360e+001 1.93833252e+000 -5.01737331e-002 1.70377188e+000 9.25641261e-001 3.10348867e-001
 2.66379310e+000 2.99984861e+001 1.96364280e+000 -5.32663596e-002 1.72722246e+000 9.35645744e-001 3.10820869e-001
 2.68965517e+000 2.99990700e+001 1.98639027e+000 -5.82333888e-002 1.74939644e+000 9.42735147e-001 3.12052298e-001
 2.71551724e+000 2.99994287e+001 2.01159698e+000 -6.37055993e-002 1.77395637e+000 9.50610137e-001 3.14188662e-001
 2.74137931e+000 2.99996491e+001 2.03478011e+000 -6.77944288e-002 1.79607435e+000 9.58667359e-001 3.15573714e-001
 2.76724138e+000 2.99997845e+001 2.05979792e+000 -7.17726596e-002 1.81972730e+000 9.67735169e-001 3.18545561e-001
 2.79310345e+000 2.99998676e+001 2.08304653e+000 -7.67852000e-002 1.84236606e+000 9.75021073e-001 3.19227003e-001
 2.81896552e+000 2.99999187e+001 2.10737082e+000 -8.32889966e-002 1.86668256e+000 9.81552374e-001 3.19404697e-001
 2.84482759e+000 2.99999501e+001 2.11951537e+000 -9.10310170e-002 1.88107052e+000 9.80920872e-001 3.15497395e-001
 2.87068966e+000 2.99999693e+001 2.13686973e+000 -9.70472769e-002 1.89910763e+000 9.84388439e-001 3.13692296e-001
 2.89655172e+000 2.99999812e+001 2.15940373e+000 -1.02507737e-001 1.92135268e+000 9.90926930e-001 3.16044311e-001
 2.92241379e+000 2.99999884e+001 2.18681079e+000 -1.06792355e-001 1.94723008e+000 1.00092011e+000 3.17238205e-001
 2.94827586e+000 2.99999929e+001 2.21476439e+000 -1.13808598e-001 1.97494665e+000 1.00882081e+000 3.22001250e-001
 2.97413793e+000 2.99999956e+001 2.23908437e+000 -1.18899146e-001 1.99855359e+000 1.01657235e+000 3.22206488e-001
 3.00000000e+000 2.99999973e+001 2.26075596e+000 -1.25598328e-001 2.02067131e+000 1.02160654e+000 3.25587990e-001
 3.02586207e+000 2.99999984e+001 2.28153718e+000 -1.31290986e-001 2.04151468e+000 1.02706720e+000 3.23009591e-001
 3.05172414e+000 2.99999990e+001 2.30555272e+000 -1.39635784e-001 2.06648514e+000 1.03184819e+000 3.25321851e-001
